Time,ClimateRegionName,ClimateRegionIndex,NumSites,NEEC,SOMTC,AGB,AG_NPPC,BG_NPPC,Litterfall,AgeMortality,MineralN,TotalN,GrossMineralization,C_LiveLeaf,C_LiveFRoot,C_LiveWood,C_LiveCRoot,C_DeadWood,C_DeadCRoot,C_DeadLeaf_Struc,C_DeadLeaf_Meta,C_DeadFRoot_Struc,C_DeadFRoot_Meta,C_SOM1surf,C_SOM1soil,C_SOM2,C_SOM3,N_Leaf,N_FRoot,N_Wood,N_CRoot,N_DeadWood,N_DeadCRoot,N_DeadLeaf_Struc,N_DeadLeaf_Meta,N_DeadFRoot_Struc,N_DeadFRoot_Meta,N_SOM1surf,N_SOM1soil,N_SOM2,N_SOM3,SurfStrucNetMin,SurfMetaNetMin,SoilStrucNetMin,SoilMetaNetMin,SOM1surfNetMin,SOM1soilNetMin,SOM2NetMin,SOM3NetMin,TotalNdep,LeachedC,LeachedN,FireCEfflux,FireNEfflux,Nuptake,Nresorbed,TotalSoilN,Nvol,FrassC,
12, eco121, 89, 1, -317.5, 3052.5, 6281, 393.7, 173.4, 108.6, 121.1, 19.46, 216.9, 9.7, 332.9, 253, 2620.7, 786.2, 812.9, 653.4, 88.8, 121.8, 75.7, 117.4, 372.1, 1363.2, 48.6, 1268.5, 8.5, 5.2, 7.4, 3.6, 2.8, 3.2, 0.5, 3.8, 0.4, 4.2, 17.1, 114, 2.3, 24.5, 0.1, -0.3, 0.1, -0.8, 1.6, 3.6, -1.1, 0, 0.28, 1.6, 0.17, 0, 0, 4.2, 1.4, 186.2, 0.33, 0, 
13, eco121, 89, 1, -277.6, 3086.5, 6564, 362.7, 159.6, 110.1, 123.5, 18.73, 217.8, 8.8, 333.9, 253.8, 2751.2, 825.4, 856.1, 659.1, 91.4, 128.3, 82.3, 127.1, 404.3, 1358.5, 54.7, 1268.9, 8.6, 5.3, 7.8, 3.8, 2.9, 3.2, 0.5, 4, 0.4, 4.6, 16.9, 114.3, 2.4, 24.7, 0.1, -0.3, 0.1, -0.7, 1.6, 3.1, -1.3, 0, 0.29, 1.15, 0.15, 0, 0, 3.5, 1.5, 186.4, 0.32, 0, 
14, eco121, 89, 1, -444.5, 3123.3, 7025, 499.1, 219.8, 116.7, 164.9, 16.06, 219.4, 9.5, 370.8, 281.8, 2936.5, 881, 930.7, 671.8, 93.8, 134.4, 86.2, 134.5, 438.4, 1360.7, 54.9, 1269.4, 9.7, 5.9, 8.3, 4.1, 3.1, 3.2, 0.5, 4.1, 0.4, 4.9, 16.8, 115.3, 2.3, 24.8, 0.1, -0.3, 0.1, -0.8, 1.7, 3.4, -1.8, 0, 0.29, 1.4, 0.17, 0, 0, 5.2, 1.6, 185.2, 0.3, 0, 
15, eco121, 89, 1, -374.7, 3162.9, 7414, 464.5, 204.5, 128.6, 153.3, 14, 220.5, 10.1, 383.9, 291.8, 3106, 931.8, 989.1, 675.1, 101.5, 144.3, 89.5, 141.4, 473.1, 1364.6, 55.5, 1269.7, 10, 6.1, 8.8, 4.3, 3.2, 3.2, 0.5, 4.4, 0.5, 5.1, 16.8, 116.3, 2.3, 25, 0.1, -0.4, 0.1, -0.9, 1.6, 3.8, -1.9, 0, 0.3, 2.35, 0.25, 0, 0, 4.6, 1.8, 184.9, 0.25, 0, 
16, eco121, 89, 1, -307.9, 3209.2, 7723, 409.9, 180.5, 127.9, 136.6, 12.19, 221.6, 9.3, 381, 289.6, 3254.5, 976.4, 1029.5, 676.3, 107.7, 153.4, 95.5, 150.9, 507.1, 1372.3, 59.8, 1270, 9.9, 6.1, 9.2, 4.5, 3.3, 3.2, 0.5, 4.7, 0.5, 5.5, 16.9, 117.6, 2.4, 25.1, 0.1, -0.4, 0.1, -0.9, 1.6, 3.4, -2, 0, 0.28, 1.08, 0.13, 0, 0, 4, 1.8, 185.4, 0.22, 0, 
17, eco121, 89, 1, -402.7, 3266.5, 8155, 493.1, 217.1, 128.5, 161.5, 8.99, 222.9, 9.6, 402.8, 306.2, 3436.1, 1030.8, 1077.2, 684.8, 103.4, 155.6, 101, 159.7, 544.9, 1386.7, 64.2, 1270.6, 10.5, 6.4, 9.7, 4.8, 3.4, 3.2, 0.5, 4.8, 0.5, 5.8, 17.1, 119.6, 2.3, 25.3, 0.2, -0.4, 0.1, -0.9, 1.8, 3.3, -2.5, 0, 0.33, 2.49, 0.27, 0, 0, 5, 1.8, 184.9, 0.19, 0, 
18, eco121, 89, 1, -349.6, 3319.9, 8526, 463.4, 204, 137.1, 152.3, 6.24, 224.1, 9.9, 407, 309.3, 3606, 1081.8, 1114.2, 686.9, 108.8, 162.1, 106.4, 168.3, 579.1, 1402.6, 67.1, 1271.2, 10.6, 6.5, 10.2, 5, 3.5, 3.2, 0.6, 4.9, 0.5, 6.1, 17.2, 121.6, 2.4, 25.5, 0.2, -0.4, 0.1, -1, 1.7, 3.5, -2.7, 0, 0.33, 3.17, 0.31, 0, 0, 4.6, 1.9, 185.1, 0.13, 0, 
19, eco121, 89, 1, -381.5, 3375.1, 9002, 525.2, 231.3, 140, 162.1, 2.97, 225.5, 11.9, 427.2, 324.7, 3808.8, 1142.6, 1147.6, 681.1, 108.2, 164.8, 103.5, 166.8, 614.5, 1422.5, 66.5, 1271.7, 11.1, 6.8, 10.7, 5.3, 3.6, 3.2, 0.6, 5, 0.5, 6.1, 17.5, 124.1, 2.4, 25.7, 0.2, -0.5, 0.1, -1.2, 1.9, 4.4, -3.2, 0, 0.3, 1.67, 0.16, 0, 0, 5.4, 1.9, 184.8, 0.08, 0, 
20, eco121, 89, 1, -278.9, 3429.6, 9548, 431.6, 190, 138.9, 138.1, 1.42, 226.6, 11, 419.9, 319.1, 3970.7, 1191.2, 1161.7, 675.5, 109.6, 168.9, 107.3, 172.3, 646.5, 1441.2, 69.7, 1272.2, 10.8, 6.6, 11.2, 5.5, 3.6, 3.2, 0.6, 5.1, 0.5, 6.3, 17.7, 126, 2.1, 25.9, 0.2, -0.5, 0.1, -0.7, 1.8, 4.4, -3.2, 0, 0.34, 3.45, 0.31, 0, 0, 4.2, 1.9, 185.6, 0.04, 0, 
21, eco121, 89, 1, -281.4, 3478.3, 9817, 401.1, 176.5, 139.8, 135.3, 1.08, 229, 10, 433.4, 329.4, 4185.9, 1255.8, 1192.1, 675.4, 122.5, 180.2, 116.7, 183.7, 673.1, 1458.3, 74.3, 1272.7, 11, 6.8, 11.7, 5.8, 3.7, 3.2, 0.6, 5.5, 0.6, 6.7, 18, 126.8, 1.7, 26, 0.1, -0.4, 0.1, 0, 1.5, 4.8, -3.2, 0, 0.29, 1.67, 0.15, 0, 0, 3.8, 1.9, 186.9, 0.02, 0, 
22, eco121, 89, 1, -373.9, 3535.9, 10241, 502, 220.9, 138.4, 163.7, 0.66, 230.4, 11.5, 447.8, 340.4, 4371.3, 1311.4, 1230.5, 678.2, 121.2, 182, 119.3, 187.3, 703.8, 1481.5, 77.3, 1273.3, 11.3, 7, 12.3, 6, 3.8, 3.2, 0.6, 5.5, 0.6, 6.8, 18.3, 126.8, 1.4, 26.1, 0.2, -0.5, 0.1, 0.3, 1.8, 5.8, -3.6, 0, 0.29, 1.99, 0.17, 0, 0, 5.1, 1.8, 186.8, 0.02, 0, 
23, eco121, 89, 1, -310.5, 3588, 10609, 477.6, 210.1, 142.3, 161.1, 0.7, 231.7, 12.4, 450.8, 342.6, 4542.5, 1362.8, 1262.4, 673.3, 123.4, 184.6, 117.4, 185.7, 732.8, 1505.7, 75.7, 1273.8, 11.3, 7, 12.7, 6.3, 3.9, 3.1, 0.6, 5.6, 0.6, 6.8, 18.6, 126.9, 1.3, 26.2, 0.2, -0.5, 0.1, 0.3, 1.8, 6.5, -4.4, 0, 0.29, 2.33, 0.2, 0, 0, 4.6, 1.9, 187.3, 0.02, 0, 
24, eco121, 89, 1, -325.4, 3642.7, 10958, 455.5, 200.4, 138.6, 154.4, 0.56, 232.9, 10.4, 450.8, 342.6, 4705, 1411.5, 1296.3, 676.3, 126.9, 188.8, 123.1, 192.8, 759.8, 1527.4, 81, 1274.4, 11.3, 7, 13.2, 6.5, 4, 3.1, 0.6, 5.7, 0.6, 7, 18.9, 126.7, 1.3, 26.3, 0.2, -0.4, 0.1, 0.3, 1.7, 5.3, -3.3, 0, 0.3, 1.94, 0.17, 0, 0, 4.5, 1.8, 187.8, 0.02, 0, 
25, eco121, 89, 1, -297, 3701.6, 11266, 431, 189.6, 138.4, 147.8, 0.31, 234, 9.6, 443.4, 337, 4857.2, 1457.2, 1318.4, 681.8, 128.1, 191.2, 132.2, 204, 786.4, 1551.1, 88.8, 1275.3, 11, 6.9, 13.6, 6.7, 4, 3.2, 0.7, 5.8, 0.7, 7.4, 19.3, 126.8, 1.3, 26.4, 0.2, -0.5, 0.1, 0.3, 1.7, 4.7, -3.2, 0, 0.29, 1.63, 0.14, 0, 0, 4.2, 1.8, 188.6, 0.01, 0, 
26, eco121, 89, 1, -298.9, 3753.8, 11638, 479.9, 211.1, 135.6, 169, 0.51, 235.9, 12, 453.7, 344.8, 5022.1, 1506.6, 1349.5, 680.9, 122.7, 188.5, 126.8, 199.1, 812.7, 1582.6, 82.5, 1276, 11.3, 7.1, 14, 6.9, 4.1, 3.2, 0.6, 5.7, 0.6, 7.2, 19.5, 127.3, 1.2, 26.5, 0.2, -0.5, 0.1, 0.5, 1.9, 6.2, -4.5, 0, 0.3, 2.49, 0.2, 0, 0, 4.2, 1.7, 189.3, 0.01, 0, 
27, eco121, 89, 1, -307.5, 3808.6, 12029, 502, 220.8, 141.2, 176.8, 0.61, 237.6, 12.6, 465.1, 353.5, 5194.7, 1558.4, 1373.8, 679.5, 117, 184.3, 122.7, 195, 837.9, 1611.5, 82.4, 1276.8, 11.6, 7.3, 14.5, 7.2, 4.2, 3.1, 0.6, 5.6, 0.6, 7.1, 19.8, 127.6, 1.2, 26.6, 0.2, -0.5, 0.1, 0.5, 2.1, 6.4, -4.6, 0, 0.32, 3.42, 0.28, 0, 0, 4.6, 1.8, 189.7, 0.01, 0, 
28, eco121, 89, 1, -282.5, 3859.8, 12350, 450, 197.9, 143.2, 155.8, 0.42, 238.8, 10.8, 458.8, 348.7, 5352, 1605.6, 1389.8, 679.6, 122.6, 186.7, 127.9, 201.3, 858.6, 1634.6, 89, 1277.6, 11.4, 7.1, 14.9, 7.4, 4.2, 3.1, 0.6, 5.7, 0.6, 7.3, 20, 127.9, 1.3, 26.7, 0.2, -0.5, 0.1, 0.4, 1.9, 5.4, -3.9, 0, 0.31, 2.44, 0.2, 0, 0, 4.3, 1.8, 190.6, 0.01, 0, 
29, eco121, 89, 1, -294.8, 3903, 12748, 496.9, 218.6, 141.9, 168.1, 0.55, 240.3, 13, 468.1, 355.8, 5529.7, 1658.9, 1411.3, 671.9, 123.4, 186.9, 122, 194.7, 878.8, 1661.3, 84.7, 1278.2, 11.6, 7.3, 15.4, 7.6, 4.3, 3.1, 0.6, 5.7, 0.6, 7.1, 20.2, 128.1, 1.3, 26.8, 0.2, -0.5, 0.1, 0.5, 2, 6.8, -4.7, 0, 0.28, 1.8, 0.14, 0, 0, 4.8, 1.8, 191, 0.01, 0, 
30, eco121, 89, 1, -248.2, 3946.8, 13068, 444, 195.3, 141.9, 152, 0.35, 241.7, 11.8, 461.3, 350.6, 5686.7, 1706, 1422.3, 665.4, 126.2, 189.4, 122.7, 195.1, 897.9, 1683.6, 86.5, 1278.9, 11.4, 7.2, 15.9, 7.8, 4.3, 3.1, 0.6, 5.8, 0.6, 7.1, 20.4, 128.9, 1.4, 26.9, 0.2, -0.5, 0.1, 0.4, 1.9, 6, -4.7, 0, 0.28, 1.38, 0.11, 0, 0, 4.1, 1.8, 192, 0.01, 0, 
31, eco121, 89, 1, -246, 3992.2, 13398, 452.1, 198.8, 135.8, 163.3, 0.53, 244, 12, 462.9, 351.8, 5838.2, 1751.5, 1437, 663.4, 119.1, 186.5, 121.1, 193.2, 917.4, 1710.2, 84.9, 1279.7, 11.5, 7.2, 16.3, 8, 4.3, 3, 0.6, 5.7, 0.6, 7, 20.6, 130.3, 1.3, 27.1, 0.2, -0.5, 0.1, 0.5, 2, 5.9, -5.3, 0, 0.28, 1.59, 0.12, 0, 0, 3.3, 1.7, 193.7, 0.01, 0, 
32, eco121, 89, 1, -203.9, 4037.6, 13637, 397.7, 174.8, 136.5, 148.2, 0.59, 245.1, 10.5, 447.8, 340.3, 5968.5, 1790.6, 1440.7, 663.1, 120.5, 186.3, 126.4, 198.9, 932.8, 1729.4, 94.8, 1280.6, 11, 6.9, 16.6, 8.2, 4.3, 3, 0.6, 5.7, 0.6, 7.2, 20.8, 130.8, 1.4, 27.2, 0.2, -0.5, 0.1, 0.3, 2, 5, -4, 0, 0.32, 3.49, 0.27, 0, 0, 3.6, 1.7, 194.9, 0.02, 0, 
33, eco121, 89, 1, -226.6, 4075.3, 13996, 457.4, 201.1, 134.8, 168, 0.51, 246.7, 12.7, 452, 343.5, 6119, 1835.7, 1449.8, 658.6, 115.2, 181.3, 121.6, 193.2, 947.1, 1755, 91.6, 1281.6, 11.1, 7, 17.1, 8.4, 4.4, 3, 0.6, 5.5, 0.6, 7, 20.9, 131.9, 1.4, 27.3, 0.2, -0.5, 0.1, 0.4, 2.2, 6.3, -5.2, 0, 0.29, 2.05, 0.16, 0, 0, 4.2, 1.7, 195.7, 0.01, 0, 
34, eco121, 89, 1, -274.3, 4113.6, 14334, 455.8, 200.5, 135.7, 164.2, 0.56, 248.6, 11.1, 459.2, 349, 6281.1, 1884.3, 1466, 661.7, 117, 181.5, 125.4, 197.4, 959.1, 1776, 96, 1282.5, 11.3, 7.1, 17.5, 8.7, 4.4, 3, 0.6, 5.5, 0.6, 7.2, 20.9, 132.4, 1.4, 27.4, 0.2, -0.5, 0.1, 0.4, 2, 5.4, -4.1, 0, 0.31, 2.62, 0.2, 0, 0, 4.1, 1.7, 196.6, 0.01, 0, 
35, eco121, 89, 1, -305.2, 4143, 14751, 542, 238.4, 144.9, 199.8, 0.41, 251, 14.4, 479.9, 364.7, 6460.2, 1938.1, 1497, 658.1, 117.3, 179.8, 117.9, 188.6, 971, 1800.3, 88.4, 1283.3, 11.8, 7.4, 18, 8.9, 4.5, 3, 0.6, 5.5, 0.6, 6.8, 21, 133.5, 1.4, 27.6, 0.2, -0.5, 0.1, 0.6, 2.3, 7.6, -6.3, 0, 0.26, 0.35, 0.03, 0, 0, 4.6, 1.8, 197.4, 0.01, 0, 
36, eco121, 89, 1, -346.9, 4183, 15170, 554.7, 244, 153.5, 204.3, 0.44, 253.5, 13.2, 495.1, 376.2, 6641.9, 1992.6, 1523.4, 663.3, 119.7, 179.7, 121.8, 192.7, 983.1, 1819.9, 95.7, 1284.3, 12.2, 7.7, 18.5, 9.2, 4.6, 3, 0.6, 5.5, 0.6, 7, 21, 134.2, 1.4, 27.7, 0.2, -0.5, 0.1, 0.5, 2.3, 6.7, -5.3, 0, 0.3, 2.11, 0.16, 0, 0, 4.5, 1.9, 198.4, 0.01, 0, 
37, eco121, 89, 1, -323.9, 4218.9, 15561, 532.5, 234.3, 155.5, 194.1, 0.29, 255.6, 12.9, 501.6, 381.2, 6818.3, 2045.5, 1550.5, 665.8, 124.9, 183.6, 124.6, 196.5, 996.8, 1843, 93.9, 1285.2, 12.4, 7.8, 19, 9.4, 4.6, 3, 0.6, 5.6, 0.6, 7.1, 21.1, 134.9, 1.3, 27.8, 0.2, -0.5, 0.1, 0.5, 2.2, 6.6, -5.2, 0, 0.29, 1.85, 0.14, 0, 0, 4.6, 1.9, 199.4, 0.01, 0, 
38, eco121, 89, 1, -320.5, 4259.3, 15902, 490.9, 216, 152.8, 177.7, 0.48, 257.4, 10.8, 498.1, 378.5, 6982.1, 2094.6, 1578.4, 672.5, 132.8, 191.2, 133.1, 206.8, 1011.6, 1862.6, 98.9, 1286.1, 12.3, 7.7, 19.4, 9.6, 4.7, 3.1, 0.7, 5.8, 0.7, 7.5, 21.2, 135, 1.3, 27.9, 0.2, -0.4, 0.1, 0.5, 1.9, 5.4, -3.9, 0, 0.33, 4.44, 0.33, 0, 0, 4, 1.9, 200.6, 0.01, 0, 
39, eco121, 89, 1, -264.4, 4300.6, 16211, 466.6, 205.3, 151.4, 169.3, 0.3, 259.2, 11.4, 488.6, 371.4, 7137.5, 2141.3, 1592.5, 674, 136.7, 196.2, 137.7, 213, 1027.1, 1885.1, 101.4, 1287.1, 12, 7.5, 19.8, 9.8, 4.8, 3.1, 0.7, 6, 0.7, 7.7, 21.4, 136, 1.4, 28, 0.2, -0.5, 0.1, 0.5, 2, 5.7, -4.9, 0, 0.31, 2.3, 0.17, 0, 0, 3.8, 1.9, 202.2, 0.01, 0, 
40, eco121, 89, 1, -227.3, 4343.3, 16489, 435.2, 191.4, 144.1, 160.8, 0.26, 261.2, 11, 476.8, 362.4, 7279.6, 2183.9, 1601.1, 675.4, 136.4, 198.6, 140.7, 217.1, 1042.3, 1908.9, 104.2, 1288, 11.6, 7.3, 20.2, 10, 4.8, 3.1, 0.7, 6, 0.7, 7.8, 21.6, 137.3, 1.5, 28.1, 0.2, -0.5, 0.1, 0.4, 1.9, 5.4, -4.8, 0, 0.28, 1.5, 0.11, 0, 0, 3.2, 1.8, 204.1, 0.01, 0, 
41, eco121, 89, 1, -230.1, 4377.7, 16796, 457.1, 201.1, 142, 169.1, 0.29, 263.1, 12.2, 473.9, 360.2, 7428.5, 2228.6, 1614, 673.2, 135.6, 199.4, 137.8, 214.2, 1055.7, 1932.6, 100.5, 1288.9, 11.6, 7.3, 20.6, 10.2, 4.8, 3.1, 0.7, 6, 0.7, 7.7, 21.8, 138.5, 1.4, 28.3, 0.2, -0.5, 0.1, 0.5, 2, 6.2, -5.2, 0, 0.3, 2.39, 0.17, 0, 0, 3.7, 1.7, 205.5, 0.01, 0, 
42, eco121, 89, 1, -239.7, 4411.3, 17128, 470.9, 207.2, 142.6, 174, 0.3, 265.1, 12.6, 474.6, 360.7, 7582, 2274.6, 1626.7, 671, 134.1, 199.4, 134.8, 210.9, 1068.1, 1953.7, 99.9, 1289.7, 11.6, 7.3, 21.1, 10.5, 4.9, 3, 0.7, 6, 0.7, 7.6, 22, 139.6, 1.5, 28.4, 0.2, -0.5, 0.1, 0.5, 2.1, 6.4, -5.4, 0, 0.3, 2.41, 0.17, 0, 0, 3.9, 1.7, 206.7, 0.01, 0, 
43, eco121, 89, 1, -238.8, 4443.1, 17453, 470.8, 207.1, 143.1, 174, 0.3, 267, 12.6, 474.9, 360.9, 7735.5, 2320.6, 1638.2, 668.9, 133.6, 199.5, 133, 208.6, 1079.6, 1972.8, 100.2, 1290.6, 11.6, 7.3, 21.5, 10.7, 4.9, 3, 0.7, 6, 0.7, 7.5, 22.1, 140.7, 1.5, 28.5, 0.2, -0.5, 0.1, 0.5, 2.1, 6.4, -5.5, 0, 0.3, 2.43, 0.18, 0, 0, 3.9, 1.8, 208, 0.01, 0, 
44, eco121, 89, 1, -237, 4473.1, 17780, 470.5, 207, 143.3, 173.9, 0.3, 269, 12.7, 474.8, 360.8, 7888.8, 2366.6, 1648.5, 666.9, 133.3, 199.8, 131.8, 206.9, 1090.2, 1990.7, 100.7, 1291.4, 11.6, 7.3, 21.9, 10.9, 4.9, 3, 0.7, 6, 0.7, 7.4, 22.2, 141.8, 1.5, 28.6, 0.2, -0.5, 0.1, 0.5, 2.1, 6.5, -5.5, 0, 0.3, 2.46, 0.18, 0, 0, 3.8, 1.8, 209.3, 0.01, 0, 
45, eco121, 89, 1, -234.9, 4501.5, 18106, 470.1, 206.9, 143.3, 173.9, 0.3, 270.9, 12.7, 474.6, 360.7, 8042, 2412.6, 1657.8, 664.9, 133.2, 200, 131, 205.6, 1100.2, 2007.7, 101.3, 1292.3, 11.6, 7.3, 22.3, 11.1, 4.9, 3, 0.7, 6.1, 0.7, 7.4, 22.4, 142.9, 1.5, 28.7, 0.2, -0.5, 0.1, 0.5, 2.1, 6.5, -5.6, 0, 0.3, 2.48, 0.18, 0, 0, 3.8, 1.8, 210.6, 0.01, 0, 
