Time,EcoName,NumActiveSites,AboveGroundBiomass_AbieAmab,AboveGroundBiomass_AbieGran,AboveGroundBiomass_AbieMagn,AboveGroundBiomass_AcerMacr,AboveGroundBiomass_AlnuRhom,AboveGroundBiomass_AlnuRubr,AboveGroundBiomass_ArbuMenz,AboveGroundBiomass_CaloDecu,AboveGroundBiomass_ChamNoot,AboveGroundBiomass_ChryChry,AboveGroundBiomass_FX_R_SEED,AboveGroundBiomass_LithDens,AboveGroundBiomass_NOFX_R_SEED,AboveGroundBiomass_NOFX_NOR_SEED,AboveGroundBiomass_PiceBrew,AboveGroundBiomass_PiceSitc,AboveGroundBiomass_PinuAlbi,AboveGroundBiomass_PinuAtte,AboveGroundBiomass_PinuCont,AboveGroundBiomass_PinuJeff,AboveGroundBiomass_PinuLamb,AboveGroundBiomass_PinuMont,AboveGroundBiomass_PinuPond,AboveGroundBiomass_PseuMenz,AboveGroundBiomass_QuerChry,AboveGroundBiomass_QuerDoug,AboveGroundBiomass_QuerKell,AboveGroundBiomass_QuerGarr,AboveGroundBiomass_SequSemp,AboveGroundBiomass_TaxuBrev,AboveGroundBiomass_TsugMert,
0, eco32, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, eco33, 9, 0, 0, 0, 30.4444444444444, 0, 131.555555555556, 566.222222222222, 314.222222222222, 0, 0, 17.7777777777778, 0, 11.1111111111111, 10, 0, 0, 0, 0, 0, 52.6666666666667, 0, 0, 1472, 3387.11111111111, 360.888888888889, 599.555555555556, 695.111111111111, 0, 0, 53.3333333333333, 0, 
0, eco34, 370, 0, 7.51351351351351, 0, 199.156756756757, 91.4648648648649, 14.4, 509.291891891892, 264.664864864865, 0, 0, 11.7027027027027, 28.9675675675676, 12.0810810810811, 8.13513513513514, 0, 0, 0, 6.33513513513514, 0, 43.8648648648649, 44.6594594594595, 0, 2055.97297297297, 3878.0972972973, 2478.04864864865, 194.718918918919, 1485.11351351351, 66.4324324324324, 0, 5.83783783783784, 0, 
0, eco35, 3954, 0, 0.843702579666161, 0, 214.302984319676, 4.08143651997977, 0.586747597369752, 320.998988366211, 279.510875063227, 0, 0, 12.3874557410217, 13.7329286798179, 15.6348002023268, 8.55336368234699, 0, 0, 0, 0.357612544258978, 17.9564997470916, 10.3318158826505, 282.083459787557, 0.275164390490642, 2131.3272635306, 5237.12139605463, 4479.66059686394, 136.348002023268, 1923.42185128983, 447.085988872028, 0, 0, 0, 
0, eco36, 6400, 0, 0.086875, 0, 651.2134375, 5.55875, 0, 497.5146875, 504.8521875, 0, 0, 12.1046875, 21.655625, 17.2109375, 9.31875, 0, 0, 0, 1.09875, 9.8734375, 5.8371875, 163.1996875, 0.85875, 4893.339375, 7846.885625, 4384.9296875, 137.5025, 3061.1121875, 245.5328125, 0, 0.186875, 0, 
0, eco37, 6400, 0, 0, 0, 504.6540625, 7.328125, 0, 546.85875, 628.5028125, 0, 0, 14.634375, 14.8615625, 17.4984375, 9.4640625, 0, 0, 0, 2.5275, 31.9415625, 11.7225, 528.67, 0.0175, 4059.1640625, 11307.6525, 3924.6684375, 38.563125, 2134.8678125, 259.7503125, 0, 4.3515625, 0, 
0, eco38, 6400, 0, 0, 0, 480.1740625, 21.1734375, 0, 439.5321875, 463.64625, 0, 0.4621875, 12.9359375, 18.02875, 16.55, 9.553125, 0, 0, 0, 0.3178125, 51.9028125, 5.3121875, 320.3896875, 0.245, 3313.700625, 8109.9303125, 5445.1453125, 80.52875, 2528.313125, 289.536875, 0, 2.4165625, 0, 
0, eco39, 5784, 0, 0.0961272475795297, 0, 123.405947441217, 12.1186030428769, 0, 264.694674965422, 238.784578146611, 0, 0.0622406639004149, 11.5784923928077, 6.94017980636238, 11.5767634854772, 8.87275242047026, 0, 0, 0, 0.691908713692946, 13.8710235131397, 3.65491009681881, 272.202282157676, 0, 1414.33886583679, 3443.59820193638, 4393.66078838174, 687.490663900415, 1866.27558782849, 197.300829875519, 0.185338865836791, 1.65421853388658, 0, 
0, eco40, 34, 0, 0, 0, 12.4705882352941, 0, 0, 0, 0, 0, 0, 6.17647058823529, 5, 5.58823529411765, 5.29411764705882, 0, 0, 0, 0, 0, 0, 17.2941176470588, 0, 1281.47058823529, 1463.88235294118, 2448.82352941176, 669.588235294118, 1048.52941176471, 417.235294117647, 0, 0, 0, 
0, eco46, 403, 0, 16.1637717121588, 0, 119.265508684864, 6.86352357320099, 0, 454.456575682382, 271.454094292804, 0, 0, 15.2853598014888, 104.660049627792, 12.87841191067, 9.67741935483871, 0, 0, 0, 133.161290322581, 7.04714640198511, 20.4267990074442, 217.052109181141, 0, 980.545905707196, 6544.04466501241, 2352.75434243176, 160.610421836228, 1735.94540942928, 330.734491315136, 0, 0, 0, 
0, eco47, 4533, 0, 1.50496360026473, 11.4731965585705, 362.335318773439, 0.511802338407236, 2.69005073902493, 850.018971983234, 272.051180233841, 0, 0.14118685197441, 15.9629384513567, 73.4798146922568, 16.5718067504964, 9.73748069711008, 0.338407235826164, 0, 0, 0.258548422678138, 47.335098168983, 14.3397308625634, 664.013677476285, 0.521067725568056, 2733.54952570042, 10130.5193028899, 2790.30266931392, 47.4515773218619, 1417.92808294728, 280.993161261857, 0, 1.36245312155306, 0, 
0, eco48, 6060, 0, 2.13960396039604, 0, 321.300330033003, 7.26798679867987, 0.976897689768977, 420.346204620462, 380.672277227723, 0, 0.187128712871287, 15.8201320132013, 15.8891089108911, 16.7211221122112, 9.496699669967, 1.01254125412541, 0, 0, 2.9009900990099, 36.3448844884488, 27.8105610561056, 845.855445544554, 0.0646864686468647, 3628.65247524752, 9350.26699669967, 2889.6696369637, 66.4356435643564, 2125.08910891089, 523.767326732673, 0.365676567656766, 0.396039603960396, 0, 
0, eco49, 6400, 0, 0, 523.7090625, 101.785, 2.37, 0.37, 287.3765625, 813.178125, 0, 0.02125, 17.8, 3.0503125, 18.0859375, 9.3859375, 32.6096875, 0, 0, 7.5275, 21.294375, 292.8615625, 1228.4453125, 25.738125, 2567.640625, 7380.5203125, 1835.3790625, 37.9371875, 1208.32875, 277.546875, 0, 0.15, 0, 
0, eco50, 6400, 0, 0, 115.756875, 316.335, 0.18, 0.2065625, 257.5903125, 629.590625, 0, 0, 14.55625, 6.1171875, 16.634375, 8.796875, 12.699375, 0, 0, 3.30375, 42.605, 147.53625, 828.4203125, 9.6015625, 3607.7753125, 8010.228125, 3319.49875, 69.585, 1905.003125, 360.4534375, 0, 0.5709375, 0, 
0, eco51, 6400, 0, 0, 0, 664.7853125, 5.5278125, 0, 365.1446875, 460.9234375, 0, 0, 11.634375, 14.8234375, 15.671875, 8.4171875, 0, 0, 0, 1.9803125, 8.0459375, 4.59875, 258.9775, 0, 5024.19375, 8404.633125, 3414.04125, 104.4346875, 2899.7834375, 303.0015625, 3.8621875, 2.2884375, 0, 
0, eco52, 6400, 0, 0, 2.7815625, 337.2115625, 5.0321875, 0, 377.238125, 788.6990625, 0, 0, 17.2765625, 6.045, 18.3984375, 9.825, 0, 0, 0, 7.04, 23.048125, 22.5184375, 831.8921875, 0.0875, 3485.48625, 12681.134375, 2846.6590625, 58.999375, 1517.48375, 138.626875, 0, 2.6621875, 0, 
0, eco53, 4684, 0, 0, 0.165243381725021, 548.930828351836, 75.2532023911187, 0.118701964133219, 461.545260461144, 863.358667805295, 0, 0.0290350128095645, 15.4995730145175, 12.766438941076, 14.1161400512383, 9.79291204099061, 0, 0, 0, 0.802305721605465, 2.27369769427839, 12.6208368915457, 454.789069171648, 0.0597779675491033, 3722.2976088813, 10084.0064047822, 4538.18317677199, 261.788642186166, 1969.96883005978, 105.728437233134, 0.0166524338172502, 14.1665243381725, 0, 
0, eco54, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 20, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9770, 0, 6566, 0, 0, 0, 0, 
0, eco60, 4996, 0, 57.0724579663731, 0, 123.073658927142, 3.97397918334668, 8.4115292233787, 2235.18494795837, 409.941152922338, 0, 96.7790232185749, 15.7506004803843, 748.016012810248, 13.5788630904724, 10.0860688550841, 0, 0, 0, 104.101681345076, 22.1553242594075, 28.5184147317854, 496.61289031225, 2.62570056044836, 1654.53082465973, 15517.8410728583, 2022.72818254604, 65.935548438751, 1295.61569255404, 368.24259407526, 0, 8.09247397918335, 0, 
0, eco61, 6401, 0, 21.071082643337, 1048.06842680831, 110.439618809561, 2.83112013747852, 6.78362755819403, 1932.39212623028, 626.092485549133, 0, 0.90142165286674, 19.3094828932979, 102.049992188721, 18.5877206686455, 9.99687548820497, 12.2668333072957, 0, 0, 0, 43.6856741134198, 8.28839243868146, 1270.7942508983, 0.275581940321825, 2558.48554913295, 15582.0031245118, 2078.36244336822, 4.00249960943603, 1211.41384158725, 291.235119512576, 0.823308857990939, 21.8112794875801, 0, 
0, eco62, 6400, 0, 0, 528.263125, 53.9175, 2.3725, 0, 625.1390625, 380.548125, 0, 0.10625, 18.3609375, 8.7146875, 17.209375, 9.409375, 14.9134375, 0, 0, 0.8678125, 70.5503125, 90.231875, 1646.54, 6.6521875, 1511.0465625, 10246.869375, 1677.244375, 27.1590625, 510.5603125, 178.3328125, 3.8621875, 0, 0, 
0, eco63, 6400, 0, 0, 499.640625, 2.5271875, 0.09125, 0, 191.691875, 561.7621875, 0, 0.1334375, 12.5203125, 2.084375, 12.265625, 6.31875, 35.953125, 0, 0, 7.4403125, 22.77625, 275.804375, 874.494375, 28.3390625, 961.3759375, 3352.65125, 695.863125, 4.3184375, 437.8646875, 120.7753125, 0, 0, 0, 
0, eco64, 6400, 0, 0, 1194.17, 0.078125, 0, 0, 69.958125, 537.613125, 0, 0, 13.78125, 0, 13.540625, 6.8953125, 100.47375, 0, 0, 3.936875, 30.0796875, 144.0265625, 973.86, 69.5140625, 856.4315625, 2310.8834375, 323.940625, 2.5215625, 315.7240625, 17.77, 0, 0, 0, 
0, eco65, 6400, 0, 0.434375, 461.9478125, 101.303125, 3.6, 0.2065625, 99.49, 870.323125, 0, 0, 16.9609375, 8.695, 17.234375, 9.3765625, 54.8925, 0, 0, 4.2646875, 54.2784375, 199.003125, 1024.1784375, 31.928125, 2412.4440625, 5467.4453125, 1910.2834375, 136.6684375, 1051.816875, 51.473125, 11.5865625, 0.1971875, 0, 
0, eco66, 6400, 0, 1.8053125, 44.068125, 307.65125, 7.38, 0.8640625, 115.0946875, 933.51, 0, 0.1275, 15.6796875, 20.5534375, 14.9484375, 8.75625, 3.2865625, 0, 0, 24.386875, 14.7, 52.39875, 658.850625, 3.823125, 3068.9390625, 9709.0184375, 1656.6465625, 71.3525, 1081.7525, 187.20125, 7.9828125, 6.205, 0, 
0, eco67, 6400, 0, 4.905, 547.5965625, 94.9290625, 7.2, 0.17375, 100.213125, 763.2, 0, 0.449375, 19.70625, 25.6334375, 15.5828125, 9.9953125, 78.77125, 0, 0.0696875, 50.0565625, 75.095625, 71.9728125, 911.4403125, 37.8853125, 1721.3596875, 6186.1203125, 509.04125, 9.37875, 252.1315625, 3.089375, 0, 0.366875, 2.045, 
0, eco68, 3231, 0, 0.215413184772516, 129.336428350356, 580.247601361807, 64.1782729805014, 0.625812441968431, 347.62735995048, 1221.4936552151, 0, 1.05230578768183, 18.2884555865057, 74.2079851439183, 15.5648406066233, 9.91024450634479, 22.1293717115444, 0, 0, 94.2698854843702, 12.661095636026, 38.0185701021356, 598.248220365212, 7.59888579387187, 3443.88672237697, 13316.9935004643, 1976.98297740638, 74.8573197152584, 1395.12101516558, 25.8427731352522, 0, 26.3206437635407, 0, 
0, eco69, 9, 0, 0, 0, 603.555555555556, 128, 0, 2060, 2079.11111111111, 0, 0, 12.2222222222222, 54.6666666666667, 13.3333333333333, 8.88888888888889, 0, 0, 0, 0, 0, 0, 1.33333333333333, 0, 5308.44444444444, 13209.7777777778, 4818.44444444444, 0, 2332, 0, 0, 0, 0, 
0, eco70, 21, 0, 524.571428571429, 0, 0, 43.9047619047619, 346.190476190476, 0, 0, 0, 0, 3.33333333333333, 16.5714285714286, 3.33333333333333, 4.28571428571429, 0, 91.7142857142857, 0, 0, 0, 0, 0, 0, 0, 2902.57142857143, 0, 267.52380952381, 0, 379.52380952381, 2687.42857142857, 0, 0, 
0, eco71, 519, 0, 120.755298651252, 0, 261.953757225434, 5.32947976878613, 844.843930635838, 2084.15799614644, 18.1926782273603, 0, 0, 5.02890173410405, 2888.67437379576, 9.44123314065511, 9.59537572254335, 0, 16.5009633911368, 0, 0, 0, 1.41811175337187, 129.333333333333, 0, 9.69556840077071, 11157.5761078998, 838.955684007707, 0, 89.0597302504817, 187.121387283237, 7103.68015414258, 0, 0, 
0, eco72, 1900, 0, 26.0178947368421, 0, 600.948421052632, 33.5105263157895, 181.772631578947, 2095.16631578947, 151.146315789474, 0, 112.849473684211, 9.79473684210526, 5031.14315789474, 9.73684210526316, 9.7, 0, 0, 0, 127.226315789474, 4.48421052631579, 50.2073684210526, 208.257894736842, 14.6684210526316, 345.011578947368, 16443.0536842105, 1038.03789473684, 0, 296.049473684211, 212.225263157895, 34.0547368421053, 0.448421052631579, 0, 
0, eco73, 3520, 0, 96.1511363636364, 0, 355.300568181818, 39.7318181818182, 38.1448863636364, 3956.08863636364, 285.147727272727, 0, 183.169318181818, 10.1846590909091, 6248.92215909091, 9.60511363636364, 11.9573863636364, 0.150568181818182, 0, 0, 28.6607954545455, 0.488068181818182, 1.27840909090909, 261.814204545455, 12.2193181818182, 383.080113636364, 18584.8715909091, 566.238068181818, 138.371022727273, 1083.41136363636, 220.999431818182, 3.95227272727273, 0.0607954545454545, 0, 
0, eco74, 6400, 0, 6.8971875, 1.111875, 97.3228125, 4.435, 4.0246875, 2783.050625, 258.0965625, 0, 470.9134375, 14.55625, 2372.3934375, 12.803125, 10.76875, 0, 0, 0, 58.139375, 20.069375, 7.364375, 1028.3078125, 2.726875, 1411.4875, 19878.125, 1505.6278125, 7.2365625, 745.575, 127.5759375, 0.3609375, 7.5028125, 0.3265625, 
0, eco75, 6400, 0, 34.3903125, 73.691875, 65.980625, 0.6915625, 10.1375, 1281.139375, 633.24125, 0, 13.3759375, 18.3640625, 295.1928125, 14.5828125, 9.8484375, 1.438125, 0, 0, 4.8384375, 54.2028125, 37.626875, 839.70375, 0.4759375, 3110.6209375, 14320.7278125, 1225.3559375, 10.82, 1014.5521875, 624.4884375, 6.93625, 17.4228125, 0, 
0, eco76, 6401, 0, 1.54475863146383, 124.478675206999, 10.9182940165599, 0.0912357444149352, 0.147789407905015, 751.950320262459, 475.728792376191, 0, 0.456803624433682, 19.6047492579285, 24.5308545539759, 17.2363693172942, 9.86408373691611, 31.3332291829402, 0, 0, 2.9857834713326, 84.288704889861, 347.914388376816, 1926.61334166536, 4.25527261365412, 1959.56038119044, 10324.3049523512, 983.913138572098, 7.13607248867365, 231.683486955163, 28.5474144664896, 0, 0.532416809873457, 0, 
0, eco77, 6400, 0, 0.36875, 326.8175, 6.330625, 0.09125, 0.0553125, 334.85375, 650.3175, 0, 0.0425, 17.9203125, 2.721875, 16.1234375, 9.03125, 44.4721875, 0, 0, 3.5625, 43.8575, 483.7059375, 1608.6159375, 19.838125, 2339.8178125, 6817.9965625, 631.1671875, 7.2553125, 359.8103125, 50.2753125, 0, 0.8196875, 0, 
0, eco78, 6401, 0, 0.0787376972348071, 999.837525386658, 0.0346820809248555, 0.0912357444149352, 0.0118731448211217, 50.7864396188096, 1080.58678331511, 0, 0, 18.1721605999063, 0.107483205749102, 17.5019528198719, 9.0923293235432, 133.671926261522, 0, 0, 1.26105296047493, 60.1662240274957, 294.824246211529, 2263.99718793938, 54.6458365880331, 1308.49523511951, 4391.70598344009, 285.351663802531, 2.22059053272926, 345.673800968599, 3.15013279175129, 0, 0, 0, 
0, eco79, 6400, 0, 0.1409375, 398.213125, 33.38875, 0.561875, 0, 155.8421875, 1270.28125, 0, 0, 18.0625, 4.699375, 17.1703125, 9.1875, 54.9290625, 0, 0, 1.345, 86.61375, 178.901875, 2157.7253125, 30.4328125, 2207.7934375, 6696.4453125, 730.2728125, 18.52375, 656.4465625, 8.7478125, 0, 0, 0, 
0, eco80, 6400, 0, 4.1915625, 115.6796875, 143.6096875, 1.48375, 0.2890625, 107.7875, 1123.149375, 0, 0.43375, 19.1828125, 22.4021875, 14.6140625, 9.8890625, 21.3403125, 0, 0, 43.1609375, 38.6978125, 200.555625, 1217.118125, 45.4028125, 2890.8040625, 5660.621875, 840.2515625, 51.4259375, 782.7571875, 293.005625, 0, 2.86625, 0.15375, 
0, eco81, 6400, 0, 8.7846875, 715.1465625, 27.8609375, 0, 0.25, 7.248125, 366.0328125, 0, 0.5909375, 19.9296875, 5.4453125, 13.6203125, 9.9671875, 78.3934375, 0, 2.2828125, 15.1175, 169.2175, 130.693125, 852.609375, 116.4225, 1255.993125, 3709.8546875, 63.121875, 0, 85.1315625, 3.57, 0, 0.0553125, 0.079375, 
0, eco82, 6400, 0, 3.691875, 455.2425, 167.956875, 6.84, 0.434375, 127.085625, 956.8396875, 0, 0.640625, 19.4015625, 34.0353125, 16.396875, 9.89375, 58.036875, 0, 0.5478125, 31.219375, 73.03375, 484.6590625, 1068.09125, 79.4290625, 2207.4159375, 9411.2959375, 569.9721875, 10.8875, 533.0775, 10.1059375, 0, 8.884375, 0, 
0, eco83, 2047, 0, 15.057156814851, 2.93014167073766, 470.95163654128, 15.4430874450415, 0.13580850024426, 232.501221299463, 1282.01465559355, 0, 0, 18.1680508060576, 13.0141670737665, 16.0527601367855, 9.72154372252076, 0, 0, 0, 4.61651196873473, 3.60332193453835, 180.658524670249, 736.724963361016, 0, 3973.55446995603, 14053.4469956033, 1099.2222765022, 100.503175378603, 1619.28187591597, 32.8412310698583, 0, 33.0942843185149, 0, 
0, eco84, 4104, 0, 430.255360623782, 0, 22.9556530214425, 5.16715399610136, 1076.8104288499, 57.2417153996101, 0.440058479532164, 0, 0, 0.794346978557505, 452.240253411306, 5.43615984405458, 6.05994152046784, 0, 182.93469785575, 0, 2.48927875243665, 0, 0, 10.0808966861598, 0, 8.10136452241715, 2948.46783625731, 14.2514619883041, 81.8026315789474, 26.583820662768, 44.666179337232, 10818.7056530214, 0, 0, 
0, eco85, 5988, 0, 145.054442217769, 0, 409.406813627255, 1.6937207748831, 619.777889111556, 1823.10086840347, 39.5313961255845, 0, 21.248830995324, 5.03173012692051, 3924.53206412826, 9.74615898463594, 9.8313293253173, 0, 21.065464261857, 0, 22.2157648630595, 14.939879759519, 1.51302605210421, 107.466265865063, 0, 0.667668670674683, 10564.8016032064, 436.959919839679, 0.180360721442886, 82.1673346693387, 94.0046760187041, 5729.04442217769, 0, 0, 
0, eco86, 6379, 0, 14.0253958300674, 0, 909.760464022574, 5.36071484558708, 213.053456654648, 2011.53785859853, 160.941213356325, 0, 241.399592412604, 8.90421696190625, 5629.95203009876, 9.93729424674714, 9.92161780843392, 1.16319172284057, 0, 0, 153.943251293306, 6.01630349584574, 24.6455557297382, 412.042639912212, 7.28170559648848, 173.322464336103, 14120.6634268694, 557.6105972723, 0.169305533782725, 200.929299263207, 163.97648534253, 107.25223389246, 0.626744003762345, 0, 
0, eco87, 6400, 0, 35.4190625, 0, 440.015, 10.913125, 82.926875, 3971.7940625, 290.1246875, 0, 333.386875, 9.759375, 5215.786875, 9.675, 12.0203125, 0.5796875, 0, 0, 69.8909375, 2.2821875, 14.3296875, 348.7625, 12.4834375, 312.314375, 18749.141875, 542.0084375, 35.758125, 1040.4521875, 133.40375, 18.921875, 0.87125, 0, 
0, eco88, 6400, 7.7734375, 6.3396875, 1086.575625, 186.3725, 16.3653125, 17.02125, 2561.8040625, 341.7425, 0, 853.209375, 12.1984375, 3127.1540625, 10.6875, 12.5484375, 37.139375, 0, 0, 77.50125, 31.936875, 78.46, 1332.598125, 63.50375, 864.9546875, 17659.4071875, 1868.4234375, 3.1609375, 585.91625, 29.5946875, 0, 1.6246875, 10.5015625, 
0, eco89, 6400, 1.5546875, 18.8734375, 505.421875, 37.0415625, 0.28125, 5.1103125, 608.9640625, 749.3240625, 0, 6.0721875, 18.6109375, 136.995625, 15.0515625, 10.4171875, 22.5425, 0, 0.215625, 166.9759375, 90.3659375, 151.5365625, 1553.2796875, 96.5128125, 1270.131875, 12931.340625, 974.9878125, 1.68625, 249.7634375, 80.7696875, 0, 10.6975, 7.5740625, 
0, eco90, 6401, 0, 14.2524605530386, 229.429151695048, 25.2432432432432, 0.341196688017497, 1.82252773004218, 343.367598812686, 797.349164193095, 0, 1.9606311513826, 19.4532104358694, 29.0470239025152, 16.8551788783003, 9.80784252460553, 29.2454304014998, 0, 0, 37.851585689736, 61.8781440399937, 569.449773472895, 1573.17137947196, 20.6558350257772, 1906.04967973754, 10408.9873457272, 757.388220590533, 14.3333854085299, 567.486017809717, 204.309326667708, 0, 22.0234338384627, 0.0721762224652398, 
0, eco91, 6400, 0, 13.283125, 0.50125, 65.333125, 0.0671875, 1.8715625, 565.428125, 827.824375, 0, 0.4684375, 18.546875, 4.4703125, 14.96875, 9.7140625, 0, 0, 0, 3.7040625, 36.27375, 205.0178125, 965.72, 9.0128125, 5613.96875, 10411.1378125, 1871.2646875, 61.800625, 1887.5746875, 1225.5071875, 0, 18.1253125, 0, 
0, eco92, 6400, 0, 5.355625, 914.055625, 1.715, 0.1825, 0, 120.3621875, 818.4490625, 0, 0, 19.065625, 0.0265625, 17.8609375, 9.5546875, 107.0265625, 0, 0, 0.6490625, 213.4453125, 433.7678125, 2374.42125, 104.07375, 1702.2759375, 6318.3896875, 646.855625, 7.874375, 420.530625, 146.6865625, 0, 0.348125, 0, 
0, eco93, 6400, 0, 1.81625, 1334.7871875, 1.2996875, 0, 0.2065625, 12.2696875, 633.07125, 0, 0, 18.465625, 0, 17.134375, 9.240625, 171.949375, 0, 0, 0.05375, 297.635, 116.4471875, 2155.365625, 106.6059375, 758.5821875, 3331.3375, 105.9690625, 0, 113.774375, 23.5946875, 0, 0.0103125, 0, 
0, eco94, 6400, 0, 13.975, 534.9365625, 50.623125, 0, 0, 48.6925, 665.565625, 0, 0.02125, 19.1109375, 1.5203125, 13.6234375, 9.5734375, 39.365625, 0, 0, 36.260625, 255.0075, 199.6990625, 2020.4521875, 344.91625, 1228.26375, 3452.76875, 230.785, 1.3503125, 153.476875, 54.31875, 0, 0, 0, 
0, eco95, 6400, 0, 21.47, 1012.5215625, 10.83, 0, 0, 3.0365625, 341.555625, 0, 0.02125, 19.9328125, 1.0421875, 13.053125, 9.975, 102.7325, 0, 2.4275, 7.1753125, 418.485625, 164.9978125, 755.8203125, 281.064375, 792.175, 1687.2365625, 63.743125, 0, 17.65625, 4.0603125, 0, 0, 1.34375, 
