Time,SpeciesName,NumCohortsPlanting,NumCohortsSerotiny,NumCohortsResprout,NumCohortsSeed,
1, AbieAmab, 0, 0, 0, 56, 
1, AbieGran, 0, 0, 0, 815, 
1, AbieMagn, 0, 0, 0, 628, 
1, AcerMacr, 0, 0, 295, 7945, 
1, AlnuRhom, 0, 0, 20, 61, 
1, AlnuRubr, 0, 0, 25, 496, 
1, ArbuMenz, 0, 0, 2600, 15179, 
1, CaloDecu, 0, 0, 0, 4395, 
1, ChamNoot, 0, 0, 0, 4, 
1, ChryChry, 0, 0, 688, 3042, 
1, FX_R_SEED, 0, 0, 32921, 99969, 
1, LithDens, 0, 0, 564, 4577, 
1, NOFX_R_SEED, 0, 0, 33024, 102865, 
1, NOFX_NOR_SEED, 0, 0, 0, 100031, 
1, PiceBrew, 0, 0, 0, 90, 
1, PiceSitc, 0, 0, 0, 0, 
1, PinuAlbi, 0, 0, 0, 9, 
1, PinuAtte, 0, 4, 0, 2057, 
1, PinuCont, 0, 0, 0, 1330, 
1, PinuJeff, 0, 0, 0, 3815, 
1, PinuLamb, 0, 0, 0, 8461, 
1, PinuMont, 0, 0, 0, 2482, 
1, PinuPond, 0, 0, 0, 3825, 
1, PseuMenz, 0, 0, 0, 18641, 
1, QuerChry, 0, 0, 2758, 16029, 
1, QuerDoug, 0, 0, 41, 193, 
1, QuerKell, 0, 0, 2072, 6196, 
1, QuerGarr, 0, 0, 752, 1297, 
1, SequSemp, 0, 0, 0, 1, 
1, TaxuBrev, 0, 0, 170, 134, 
1, TsugMert, 0, 0, 0, 0, 
2, AbieAmab, 0, 0, 0, 3, 
2, AbieGran, 0, 0, 0, 1092, 
2, AbieMagn, 0, 0, 0, 76, 
2, AcerMacr, 0, 0, 1536, 5840, 
2, AlnuRhom, 0, 0, 75, 65, 
2, AlnuRubr, 0, 0, 263, 953, 
2, ArbuMenz, 0, 0, 5112, 10603, 
2, CaloDecu, 0, 0, 0, 1618, 
2, ChamNoot, 0, 0, 0, 0, 
2, ChryChry, 0, 0, 1756, 9880, 
2, FX_R_SEED, 0, 0, 31454, 106267, 
2, LithDens, 0, 0, 2776, 21753, 
2, NOFX_R_SEED, 0, 0, 32642, 110111, 
2, NOFX_NOR_SEED, 0, 0, 0, 107541, 
2, PiceBrew, 0, 0, 0, 147, 
2, PiceSitc, 0, 0, 0, 7, 
2, PinuAlbi, 0, 0, 0, 0, 
2, PinuAtte, 0, 7, 0, 1494, 
2, PinuCont, 0, 0, 0, 226, 
2, PinuJeff, 0, 0, 0, 1930, 
2, PinuLamb, 0, 0, 0, 3411, 
2, PinuMont, 0, 0, 0, 928, 
2, PinuPond, 0, 0, 0, 835, 
2, PseuMenz, 0, 0, 0, 13062, 
2, QuerChry, 0, 0, 5480, 10762, 
2, QuerDoug, 0, 0, 38, 314, 
2, QuerKell, 0, 0, 5279, 3171, 
2, QuerGarr, 0, 0, 1710, 849, 
2, SequSemp, 0, 0, 0, 274, 
2, TaxuBrev, 0, 0, 105, 1290, 
2, TsugMert, 0, 0, 0, 0, 
3, AbieAmab, 0, 0, 0, 19, 
3, AbieGran, 0, 0, 0, 1005, 
3, AbieMagn, 0, 0, 0, 154, 
3, AcerMacr, 0, 0, 187, 5686, 
3, AlnuRhom, 0, 0, 12, 147, 
3, AlnuRubr, 0, 0, 8, 4150, 
3, ArbuMenz, 0, 0, 305, 11309, 
3, CaloDecu, 0, 0, 0, 2283, 
3, ChamNoot, 0, 0, 0, 0, 
3, ChryChry, 0, 0, 35, 14051, 
3, FX_R_SEED, 0, 0, 6266, 120298, 
3, LithDens, 0, 0, 32, 25540, 
3, NOFX_R_SEED, 0, 0, 6057, 123954, 
3, NOFX_NOR_SEED, 0, 0, 0, 118955, 
3, PiceBrew, 0, 0, 0, 210, 
3, PiceSitc, 0, 0, 0, 74, 
3, PinuAlbi, 0, 0, 0, 0, 
3, PinuAtte, 0, 0, 0, 1336, 
3, PinuCont, 0, 0, 0, 256, 
3, PinuJeff, 0, 0, 0, 1991, 
3, PinuLamb, 0, 0, 0, 4485, 
3, PinuMont, 0, 0, 0, 1190, 
3, PinuPond, 0, 0, 0, 1350, 
3, PseuMenz, 0, 0, 0, 13678, 
3, QuerChry, 0, 0, 1189, 11234, 
3, QuerDoug, 0, 0, 345, 179, 
3, QuerKell, 0, 0, 977, 3761, 
3, QuerGarr, 0, 0, 347, 752, 
3, SequSemp, 0, 0, 0, 2127, 
3, TaxuBrev, 0, 0, 25, 1779, 
3, TsugMert, 0, 0, 0, 0, 
4, AbieAmab, 0, 0, 0, 1, 
4, AbieGran, 0, 0, 0, 849, 
4, AbieMagn, 0, 0, 0, 186, 
4, AcerMacr, 0, 0, 276, 1886, 
4, AlnuRhom, 0, 0, 7, 30, 
4, AlnuRubr, 0, 0, 38, 481, 
4, ArbuMenz, 0, 0, 1416, 4874, 
4, CaloDecu, 0, 0, 0, 944, 
4, ChamNoot, 0, 0, 0, 0, 
4, ChryChry, 0, 0, 873, 4328, 
4, FX_R_SEED, 0, 0, 3315, 98099, 
4, LithDens, 0, 0, 857, 10946, 
4, NOFX_R_SEED, 0, 0, 3346, 101748, 
4, NOFX_NOR_SEED, 0, 0, 0, 100452, 
4, PiceBrew, 0, 0, 0, 33, 
4, PiceSitc, 0, 0, 0, 20, 
4, PinuAlbi, 0, 0, 0, 0, 
4, PinuAtte, 0, 0, 0, 455, 
4, PinuCont, 0, 0, 0, 259, 
4, PinuJeff, 0, 0, 0, 866, 
4, PinuLamb, 0, 0, 0, 1654, 
4, PinuMont, 0, 0, 0, 553, 
4, PinuPond, 0, 0, 0, 953, 
4, PseuMenz, 0, 0, 0, 6858, 
4, QuerChry, 0, 0, 2001, 6194, 
4, QuerDoug, 0, 0, 7, 198, 
4, QuerKell, 0, 0, 1123, 1461, 
4, QuerGarr, 0, 0, 168, 439, 
4, SequSemp, 0, 0, 0, 596, 
4, TaxuBrev, 0, 0, 5, 486, 
4, TsugMert, 0, 0, 0, 0, 
5, AbieAmab, 0, 0, 0, 28, 
5, AbieGran, 0, 0, 0, 387, 
5, AbieMagn, 0, 0, 0, 301, 
5, AcerMacr, 0, 0, 10, 2627, 
5, AlnuRhom, 0, 0, 4, 58, 
5, AlnuRubr, 0, 0, 13, 493, 
5, ArbuMenz, 0, 0, 945, 5148, 
5, CaloDecu, 283041, 0, 0, 1548, 
5, ChamNoot, 0, 0, 0, 4, 
5, ChryChry, 0, 0, 380, 8883, 
