Time,EcoregionName,EcoregionIndex,TAP,MAT,BeginGrow,EndGrow,PDSI,
2108, eco9, 1, 134.63, 20.07, 0, 365, 0, 
2109, eco9, 1, 134.63, 20.07, 0, 365, 0, 
2110, eco9, 1, 134.63, 20.07, 0, 365, 0, 
2111, eco9, 1, 134.63, 20.07, 0, 365, 0, 
2112, eco9, 1, 134.63, 20.07, 0, 365, 0, 
2113, eco9, 1, 134.63, 20.07, 0, 365, 0, 
2114, eco9, 1, 134.63, 20.07, 0, 365, 0, 
2115, eco9, 1, 134.63, 20.07, 0, 365, 0, 
2116, eco9, 1, 134.63, 20.07, 0, 365, 0, 
2117, eco9, 1, 134.63, 20.07, 0, 365, 0, 
2118, eco9, 1, 134.63, 20.07, 0, 365, 0, 
2119, eco9, 1, 134.63, 20.07, 0, 365, 0, 
2020, eco10, 2, 93.92, 18.59, 0, 365, 0, 
2021, eco10, 2, 187.76, 17.11, 0, 365, 0, 
2022, eco10, 2, 117.21, 16, 19, 314, 0, 
2023, eco10, 2, 138.57, 17.03, 0, 309, 0, 
2024, eco10, 2, 152.97, 16.64, 0, 328, 0, 
2025, eco10, 2, 89.76, 18.38, 0, 316, 0, 
2026, eco10, 2, 191.7, 17.84, 0, 365, 0, 
2027, eco10, 2, 74.99, 17.7, 0, 365, 0, 
2028, eco10, 2, 155.9, 17.84, 0, 365, 0, 
2029, eco10, 2, 244.02, 17.67, 0, 365, 0, 
2030, eco10, 2, 111.43, 18.2, 0, 365, 0, 
2031, eco10, 2, 134.3, 17.64, 0, 365, 0, 
2032, eco10, 2, 154.13, 17.48, 0, 365, 0, 
2033, eco10, 2, 194.92, 17.07, 0, 331, 0, 
2034, eco10, 2, 190.53, 17.32, 0, 365, 0, 
2035, eco10, 2, 106.14, 17.76, 0, 329, 0, 
2036, eco10, 2, 170.01, 18.58, 0, 336, 0, 
2037, eco10, 2, 149.22, 17.71, 0, 312, 0, 
2038, eco10, 2, 122.12, 19.25, 0, 350, 0, 
2039, eco10, 2, 134.05, 18.29, 0, 365, 0, 
2040, eco10, 2, 129.11, 18.66, 0, 345, 0, 
2041, eco10, 2, 139.03, 17.46, 0, 314, 0, 
2042, eco10, 2, 185.87, 18.09, 0, 365, 0, 
2043, eco10, 2, 142.06, 18.37, 0, 365, 0, 
2044, eco10, 2, 115.39, 19.17, 0, 365, 0, 
2045, eco10, 2, 159.24, 18.09, 0, 365, 0, 
2046, eco10, 2, 157.67, 18.97, 0, 317, 0, 
2047, eco10, 2, 152.2, 17.96, 0, 315, 0, 
2048, eco10, 2, 161.05, 17.83, 0, 339, 0, 
2049, eco10, 2, 96.79, 18.4, 0, 319, 0, 
2050, eco10, 2, 116.52, 19.23, 0, 365, 0, 
2051, eco10, 2, 114.09, 18.46, 0, 341, 0, 
2052, eco10, 2, 126.7, 18.45, 0, 315, 0, 
2053, eco10, 2, 151.06, 19.85, 0, 365, 0, 
2054, eco10, 2, 179.3, 18.19, 0, 314, 0, 
2055, eco10, 2, 135.53, 19.45, 0, 319, 0, 
2056, eco10, 2, 115.89, 18, 0, 343, 0, 
2057, eco10, 2, 147.7, 19.29, 0, 365, 0, 
2058, eco10, 2, 123.76, 18.27, 0, 315, 0, 
2059, eco10, 2, 256.95, 18.96, 0, 365, 0, 
2060, eco10, 2, 234.87, 17.96, 0, 341, 0, 
2061, eco10, 2, 97.55, 18.87, 0, 365, 0, 
2062, eco10, 2, 110.17, 19.81, 0, 365, 0, 
2063, eco10, 2, 116.9, 18.79, 0, 365, 0, 
2064, eco10, 2, 146.39, 19.01, 0, 365, 0, 
2065, eco10, 2, 164.69, 19.56, 0, 315, 0, 
2066, eco10, 2, 213.15, 19.04, 0, 313, 0, 
2067, eco10, 2, 134.22, 18.25, 0, 315, 0, 
2068, eco10, 2, 187.81, 19.1, 0, 365, 0, 
2069, eco10, 2, 55.81, 19.84, 0, 365, 0, 
2070, eco10, 2, 168.93, 19.6, 0, 365, 0, 
2071, eco10, 2, 191.14, 19.18, 0, 365, 0, 
2072, eco10, 2, 175.14, 19.82, 0, 337, 0, 
2073, eco10, 2, 178.84, 18.94, 0, 365, 0, 
2074, eco10, 2, 133.55, 19.33, 0, 365, 0, 
2075, eco10, 2, 144.06, 19.81, 0, 365, 0, 
2076, eco10, 2, 244.19, 19.57, 0, 365, 0, 
2077, eco10, 2, 151, 19.7, 0, 365, 0, 
2078, eco10, 2, 128.84, 20.1, 0, 365, 0, 
2079, eco10, 2, 193.02, 19.9, 0, 365, 0, 
2080, eco10, 2, 154.51, 18.91, 0, 344, 0, 
2081, eco10, 2, 122.56, 20.37, 0, 365, 0, 
2082, eco10, 2, 176.64, 20.49, 0, 365, 0, 
2083, eco10, 2, 199.77, 20.46, 0, 365, 0, 
2084, eco10, 2, 114.03, 19.73, 0, 365, 0, 
2085, eco10, 2, 157.48, 18.54, 0, 365, 0, 
2086, eco10, 2, 113.54, 20.02, 0, 339, 0, 
2087, eco10, 2, 109.26, 21.57, 0, 365, 0, 
2088, eco10, 2, 181.3, 20.49, 0, 365, 0, 
2089, eco10, 2, 129.01, 20.51, 0, 365, 0, 
2090, eco10, 2, 166.78, 19.72, 0, 320, 0, 
2091, eco10, 2, 159.21, 20.19, 0, 365, 0, 
2092, eco10, 2, 157.77, 19.52, 0, 365, 0, 
2093, eco10, 2, 93.4, 20.34, 0, 365, 0, 
2094, eco10, 2, 156.98, 21.26, 0, 365, 0, 
2095, eco10, 2, 107.17, 20.27, 0, 365, 0, 
2096, eco10, 2, 155.73, 21.44, 0, 365, 0, 
2097, eco10, 2, 173.74, 20.82, 0, 365, 0, 
