EventID,SimulationYear,InitRow,InitColumn,InitialFireWeatherIndex,InitialDayOfYear,MaximumSpreadArea,IgnitionType,NumberOfDays,TotalSitesBurned,CohortsKilled,AvailableCohorts,MeanWindSpeed,MeanEffectiveWindSpeed,MeanWindDirection,MeanSuppressionEffectiveness,MeanFWI,MeanSpreadProbability,MeanPET,MeanWD,MeanClay,MeanFineFuels,MeanLadderFuels,MeanDNBR,TotalBiomassMortality,
2758, 91, 322, 893, 38.9021989074618, 186, 12631, Lightning, 1, 1, 10, 23, 12.7005177672, 8.45798126156896, 22.1046345, NaN, 38.9, NaN, 882.861470945152, 728.915775287582, 0.259999990463257, 0.102684025744059, 2499, 231, 12588, 
2759, 91, 701, 303, 31.653696971621, 187, 12984, Accidental, 1, 1, 4, 6, 11.599221582, 17.5052863671167, 351.3613675, NaN, 31.65, NaN, 923.727589548912, 752.057821379053, 0.0500000007450581, 0.0536849701039565, 661, 305, 13040, 
2760, 91, 398, 736, 32.1061125971293, 188, 11075, Accidental, 1, 1, 10, 11, 7.2115555644, 9.59607454331561, 277.2223461, NaN, 32.11, NaN, 858.408168871722, 726.624840318275, 0.214384317398071, 0.0575766194529639, 256, 350, 3752, 
2761, 91, 755, 834, 30.9637989056696, 189, 10955, Lightning, 1, 1, 7, 14, 9.2762324928, 10.3389785593406, 318.9169953, NaN, 30.96, NaN, 798.437048775754, 619.47972079571, 0.200000002980232, 0.0493535648140251, 6165, 166, 5247, 
2762, 91, 761, 273, 35.4359800145991, 190, 13147, Accidental, 1, 1, 2, 2, 13.443890706, 14.1351306675634, 322.2817312, NaN, 35.44, NaN, 962.474455568819, 660.858708556723, 0.150000005960464, 7.3365198365048E-06, 209, 582, 299, 
2763, 91, 978, 768, 33.0038387686068, 191, 11908, Lightning, 1, 1, 4, 11, 8.998058412, 11.8896995322546, 259.77439929, NaN, 33, NaN, 826.775972996601, 721.84315169643, 0.214384317398071, 0.0721584169536263, 3, 339, 7153, 
2764, 91, 355, 769, 39.6187119786521, 202, 12731, Lightning, 1, 4, 13, 15, 11.9929945392, 14.6641971215664, 49.0607211, 0, 39.62, 0.227006688636673, 896.391655552657, 687.510247918575, 0.182500001043081, 0.0282027140550341, 641.25, 393.5, 8571, 
2765, 91, 1224, 907, 31.1418203496842, 215, 10904, Accidental, 1, 1, 0, 0, 9.9532802736, 9.9532802736, 204.91945241, NaN, 31.14, NaN, 1297.28006393219, 1161.77308393179, 0.214384317398071, 4.75532792208691E-11, 0, 243, 0, 
2766, 91, 525, 318, 23.6479725629196, 223, 8416, Lightning, 1, 1, 19, 55, 7.5220868052, 8.20182138931973, 308.1612717, NaN, 23.65, NaN, 832.071196434385, 763.929936903104, 0.214384317398071, 0.150175999576926, 6, 292, 5899, 
2767, 91, 754, 470, 35.7994407647627, 231, 11476, Lightning, 1, 1, 21, 37, 10.5177574008, 7.24786226415411, 32.9929896, NaN, 35.8, NaN, 832.392696810342, 699.558022316711, 0.214384317398071, 0.0914999155887, 504, 341, 9203, 
2768, 91, 858, 246, 39.0575571359765, 235, 15422, Accidental, 1, 7, 11, 16, 19.4083024932, 20.1272903183281, 45.2690821, 0, 39.06, 0.240914943846291, 955.513515541279, 770.119978557292, 0.114285715988704, 0.0151098173516585, 845.714285714286, 310.71, 14526, 
2769, 91, 458, 706, 31.7416960093575, 242, 12398, Accidental, 1, 1, 6, 14, 11.4539084136, 15.1324400337557, 324.7710065, NaN, 31.74, NaN, 776.013612473896, 646.044455392517, 0.214384317398071, 0.0629107565589639, 5234, 167, 5346, 
2770, 91, 751, 536, 64.8652953618966, 245, 14368, Lightning, 9, 53983, 435623, 907160, 13.4048781864526, 14.9684930682256, 153.386226251055, 2.87162387462487, 51.65, 0.72317535954978, 862.637491870063, 727.722079334016, 0.213389141494101, 0.0641759407927097, 731.361391549191, 310.67, 233124325, 
2771, 91, 644, 391, 36.2426931087712, 247, 11568, Accidental, 1, 1, 2, 16, 7.8778178712, 7.13881442685372, 99.0870768, NaN, 36.24, NaN, 970.626092072763, 834.261100911946, 0.214384317398071, 0.0696545898559088, 0, 331, 57, 
2772, 91, 1135, 638, 36.9642672660805, 247, 11749, Lightning, 1, 1, 19, 57, 6.9144095412, 7.07691909426748, 110.9972595, NaN, 36.96, NaN, 879.222418754581, 756.323426477245, 0.214384317398071, 0.137664590471785, 1048, 270, 4082, 
