Time,Month,ClimateRegionName,ClimateRegionIndex,NumSites,Precipitation,AirTemp,AvgTotalNPP_C,AvgHeteroRespiration,avgNEE,Ndep,StreamN,SoilWaterContent,
1, 6, eco10, 2, 4543, 0.2, 22.9, 7.35, 7.75, 0.4, 0.03, 0, 5.68, 
1, 6, eco11, 3, 2029, 0.1, 23.8, 5.54, 11.18, 5.64, 0.03, 0, 7.64, 
1, 6, eco18, 4, 1, 0.1, 23.9, 0, 0.43, 0.43, 0.03, 0, 0.26, 
1, 6, eco21, 5, 872, 0.1, 17.9, 55.33, 16.14, -39.19, 0.03, 0, 7.11, 
1, 6, eco22, 6, 3296, 0.1, 17.4, 63.57, 18.72, -44.85, 0.03, 0, 7.35, 
1, 6, eco23, 7, 5071, 0.1, 19.1, 44.01, 11.6, -32.41, 0.03, 0, 7.05, 
1, 6, eco24, 8, 6400, 0.5, 20.1, 44.18, 13.72, -30.46, 0.03, 0, 7.17, 
1, 6, eco25, 9, 5568, 0.1, 21.8, 19.89, 15.28, -4.61, 0.03, 0, 8.44, 
1, 6, eco32, 10, 1, 0.2, 22.1, 0, 0.3, 0.3, 0.03, 0, -0.54, 
1, 6, eco33, 11, 9, 0.2, 18.2, 47.82, 13.65, -34.16, 0.03, 0, 6.93, 
1, 6, eco34, 12, 370, 0.1, 18.4, 27.46, 5.6, -21.86, 0.03, 0, 4.39, 
1, 6, eco35, 13, 3954, 0.1, 18.1, 50.37, 15.22, -35.15, 0.03, 0, 7.25, 
1, 6, eco36, 14, 6400, 0.1, 17.7, 65.52, 19.83, -45.68, 0.03, 0, 7.58, 
1, 6, eco37, 15, 6400, 0.1, 18.2, 74.66, 20.07, -54.58, 0.03, 0, 7.57, 
1, 6, eco38, 16, 6400, 0.3, 18.7, 65.14, 17.53, -47.61, 0.03, 0, 7.42, 
1, 6, eco39, 17, 5784, 0.3, 21, 35.07, 16.24, -18.83, 0.03, 0, 7.32, 
1, 6, eco40, 18, 34, 0.2, 21.7, 18.32, 7.29, -11.02, 0.03, 0, 3.78, 
1, 6, eco46, 19, 403, 0.4, 18.7, 60.83, 17.78, -43.04, 0.03, 0, 7.85, 
1, 6, eco47, 20, 4533, 0.3, 18.8, 78.92, 18.03, -60.9, 0.03, 0, 7.87, 
1, 6, eco48, 21, 6060, 0.3, 18.3, 47.7, 12.02, -35.68, 0.03, 0, 4.94, 
1, 6, eco49, 22, 6400, 0.2, 17.1, 66.3, 17.87, -48.43, 0.03, 0, 6.79, 
1, 6, eco50, 23, 6400, 0.1, 17.3, 66.42, 25.73, -40.68, 0.03, 0, 7.41, 
1, 6, eco51, 24, 6400, 0, 18.2, 63.63, 21.3, -42.32, 0.03, 0, 7.63, 
1, 6, eco52, 25, 6400, 0.3, 18.7, 81.12, 19.81, -61.31, 0.03, 0, 7.67, 
1, 6, eco53, 26, 4684, 0.4, 20.1, 71.02, 20.52, -50.5, 0.03, 0, 7.77, 
1, 6, eco54, 27, 1, 0, 20.8, 33.77, 18.39, -15.38, 0.03, 0, 7.06, 
1, 6, eco60, 28, 4996, 0.4, 18.6, 80.02, 20.28, -59.74, 0.03, 0, 7.97, 
1, 6, eco61, 29, 6401, 0.4, 18.3, 91.59, 21.3, -70.29, 0.03, 0, 7.13, 
1, 6, eco62, 30, 6400, 0.5, 16.5, 21.72, 6.78, -14.95, 0.03, 0, 1.51, 
1, 6, eco63, 31, 6400, 0.5, 15.3, 18.16, 7.74, -10.42, 0.03, 0, 2.79, 
1, 6, eco64, 32, 6400, 0.3, 15, 8.81, 5.07, -3.75, 0.03, 0, 1.04, 
1, 6, eco65, 33, 6400, 0.2, 17.2, 58.08, 21.37, -36.71, 0.03, 0, 6.41, 
1, 6, eco66, 34, 6400, 0.2, 18.5, 68.82, 19.37, -49.45, 0.03, 0, 7.85, 
1, 6, eco67, 35, 6400, 1, 18.5, 67.25, 24.82, -42.42, 0.03, 0, 8.34, 
1, 6, eco68, 36, 3231, 0.4, 18.9, 85.03, 22.46, -62.58, 0.03, 0, 7.96, 
1, 6, eco69, 37, 9, 0.1, 18.9, 68.93, 21.9, -47.03, 0.03, 0, 6.71, 
1, 6, eco70, 38, 21, 0.4, 11.7, 24.47, 61.36, 36.89, 0.03, 0, 15.32, 
1, 6, eco71, 39, 519, 0.4, 13.2, 80.88, 72.31, -8.58, 0.03, 0, 11.06, 
1, 6, eco72, 40, 1900, 1.3, 17.3, 71.16, 63.44, -7.71, 0.03, 0, 12.68, 
1, 6, eco73, 41, 3520, 0.5, 18.9, 72.46, 23.72, -48.74, 0.03, 0, 8.96, 
1, 6, eco74, 42, 6400, 0.4, 18.6, 77.84, 20.95, -56.89, 0.03, 0, 7.34, 
1, 6, eco75, 43, 6400, 0.4, 18.1, 63.35, 17.02, -46.33, 0.03, 0, 5.44, 
1, 6, eco76, 44, 6401, 0.7, 16.8, 12.03, 5.83, -6.19, 0.03, 0, 0.58, 
1, 6, eco77, 45, 6400, 0.5, 15.7, 52.64, 23.54, -29.1, 0.03, 0, 6.21, 
1, 6, eco78, 46, 6401, 0.4, 14.6, 67.05, 25.95, -41.09, 0.03, 0, 7.16, 
1, 6, eco79, 47, 6400, 0.4, 16.8, 73.68, 24.76, -48.93, 0.03, 0, 7.65, 
1, 6, eco80, 48, 6400, 0.3, 17.4, 71.96, 21.68, -50.28, 0.03, 0, 8.07, 
1, 6, eco81, 49, 6400, 0.5, 14.3, 55.15, 25.74, -29.42, 0.03, 0, 8.31, 
1, 6, eco82, 50, 6400, 0.4, 16.3, 79.42, 25.12, -54.3, 0.03, 0, 8.21, 
1, 6, eco83, 51, 2047, 0.3, 17.6, 88.82, 25.84, -62.98, 0.03, 0, 7.77, 
1, 6, eco84, 52, 4104, 0.5, 12.2, 59.55, 89.72, 30.17, 0.03, 0, 13.49, 
1, 6, eco85, 53, 5988, 0.6, 15.7, 81.27, 82.49, 1.22, 0.03, 0, 11.7, 
1, 6, eco86, 54, 6379, 1.1, 17.2, 68.38, 61.85, -6.53, 0.03, 0, 11.75, 
1, 6, eco87, 55, 6400, 0.8, 18.9, 72.1, 40.2, -31.9, 0.03, 0, 8.99, 
1, 6, eco88, 56, 6400, 0.9, 17.9, 77.65, 32.95, -44.69, 0.03, 0, 8.77, 
1, 6, eco89, 57, 6400, 0.6, 16.7, 25.08, 8.98, -16.1, 0.03, 0, 2.27, 
1, 6, eco90, 58, 6401, 0.7, 17.1, 57.73, 16.65, -41.08, 0.03, 0, 4.55, 
1, 6, eco91, 59, 6400, 0.5, 17.5, 96.5, 33.3, -63.21, 0.03, 0, 9.07, 
1, 6, eco92, 60, 6400, 0.5, 15.4, 75.38, 31.48, -43.9, 0.03, 0, 8.15, 
1, 6, eco93, 61, 6400, 0.4, 14.1, 52.03, 33.68, -18.35, 0.03, 0, 7.64, 
1, 6, eco94, 62, 6400, 0.4, 15.4, 55.8, 23.25, -32.55, 0.03, 0, 7.53, 
1, 6, eco95, 63, 6400, 0.4, 14.8, 45.23, 23.3, -21.93, 0.03, 0, 8.28, 
1, 6, eco96, 64, 6400, 0.3, 14.7, 57.92, 29.88, -28.04, 0.03, 0, 8.3, 
1, 6, eco97, 65, 1794, 0.4, 16.1, 70.6, 30.93, -39.66, 0.03, 0, 7.81, 
1, 6, eco98, 66, 2991, 0.6, 12.2, 82.56, 91.92, 9.36, 0.03, 0, 11.84, 
1, 6, eco99, 67, 6400, 0.8, 16.4, 90.28, 88.56, -1.72, 0.03, 0, 12.43, 
1, 6, eco100, 68, 6400, 1.1, 17.5, 63, 68.17, 5.16, 0.03, 0, 11.61, 
1, 6, eco101, 69, 6400, 0.6, 18.6, 69.96, 64.28, -5.68, 0.03, 0, 9.78, 
1, 6, eco102, 70, 6400, 0.7, 17.8, 72.48, 35.29, -37.19, 0.03, 0, 8.31, 
1, 6, eco103, 71, 6400, 0.5, 17.1, 83.5, 23.11, -60.39, 0.03, 0, 7.65, 
1, 6, eco104, 72, 6400, 0.4, 17.8, 91.64, 37.95, -53.7, 0.03, 0, 11.18, 
1, 6, eco105, 73, 6400, 0.6, 17.9, 91.61, 39.07, -52.54, 0.03, 0, 10.55, 
1, 6, eco106, 74, 6400, 0.7, 16.1, 71.79, 32.12, -39.67, 0.03, 0, 7.73, 
1, 6, eco107, 75, 6400, 0.4, 15.8, 50.25, 31.27, -18.98, 0.03, 0, 9.09, 
1, 6, eco108, 76, 6400, 0.2, 15.7, 44.66, 25.15, -19.51, 0.03, 0, 8.59, 
1, 6, eco109, 77, 6400, 0.5, 14, 45.51, 24.25, -21.26, 0.03, 0, 7.86, 
1, 6, eco110, 78, 6136, 0.6, 15, 54.27, 30.02, -24.25, 0.03, 0, 8.19, 
1, 6, eco111, 79, 473, 0.7, 15.6, 50.19, 35.1, -15.1, 0.03, 0, 7.37, 
1, 6, eco112, 80, 1879, 0.7, 12.2, 87.69, 78.46, -9.23, 0.03, 0, 12.92, 
1, 6, eco113, 81, 6386, 1, 15.8, 88.78, 91.04, 2.27, 0.03, 0, 14.6, 
1, 6, eco114, 82, 6400, 1.3, 16.9, 67.41, 69.15, 1.74, 0.03, 0, 12.45, 
1, 6, eco115, 83, 6400, 1.2, 18.3, 76.55, 73.51, -3.04, 0.03, 0, 11.9, 
1, 6, eco116, 84, 6400, 0.4, 18.8, 82.43, 20.81, -61.62, 0.03, 0, 7.68, 
1, 6, eco117, 85, 6401, 0.4, 18.5, 87.41, 24.01, -63.4, 0.03, 0, 7.92, 
1, 6, eco118, 86, 6400, 0.4, 17.8, 87.77, 36.68, -51.1, 0.03, 0, 9.45, 
1, 6, eco119, 87, 6400, 0.7, 17, 66.31, 34.54, -31.77, 0.03, 0, 7.43, 
1, 6, eco120, 88, 6400, 0.9, 16.6, 84.85, 27.08, -57.77, 0.03, 0, 7.46, 
1, 6, eco121, 89, 6400, 0.8, 16.9, 51.46, 25.57, -25.89, 0.03, 0, 7.9, 
1, 6, eco122, 90, 6400, 0.2, 17.3, 20.22, 19.67, -0.54, 0.03, 0, 7.82, 
1, 6, eco123, 91, 6400, 0.6, 16, 51.39, 19.55, -31.85, 0.03, 0, 8.26, 
1, 6, eco124, 92, 5173, 0.7, 17, 17.98, 19.51, 1.53, 0.03, 0, 8.19, 
1, 6, eco127, 93, 4239, 0.7, 14.3, 100.52, 84.64, -15.87, 0.03, 0, 17.67, 
1, 6, eco128, 94, 6400, 1.2, 16.8, 84.36, 72.67, -11.69, 0.03, 0, 12.66, 
1, 6, eco129, 95, 6400, 2.2, 17.5, 87.89, 74.97, -12.92, 0.03, 0, 11.07, 
1, 6, eco130, 96, 6400, 1.9, 18.5, 94.82, 23.11, -71.71, 0.03, 0, 8.03, 
1, 6, eco131, 97, 6401, 0.5, 18.7, 89.04, 30.54, -58.49, 0.03, 0, 9.23, 
1, 6, eco132, 98, 6400, 0.4, 18.6, 87.07, 46.62, -40.45, 0.03, 0, 10.34, 
1, 6, eco133, 99, 6400, 0.6, 16.8, 88.12, 31.11, -57.01, 0.03, 0, 7.86, 
1, 6, eco134, 100, 6400, 1, 15.1, 74.45, 27.16, -47.29, 0.03, 0, 6.34, 
1, 6, eco135, 101, 6400, 0.4, 16.8, 48.96, 29.71, -19.24, 0.03, 0, 7.98, 
1, 6, eco136, 102, 6400, 0.1, 17.2, 9.65, 21.83, 12.18, 0.03, 0, 7.73, 
1, 6, eco137, 103, 6400, 0.6, 17.1, 46.78, 21, -25.78, 0.03, 0, 8.24, 
1, 6, eco138, 104, 4852, 0.6, 17.8, 21.08, 16.92, -4.16, 0.03, 0, 8.07, 
1, 6, eco141, 105, 1063, 0.9, 13.4, 104.92, 79.42, -25.5, 0.03, 0, 19.7, 
1, 6, eco142, 106, 6386, 1.1, 15.8, 97.99, 83.7, -14.29, 0.03, 0, 15.81, 
1, 6, eco143, 107, 6400, 1.9, 17.6, 81.88, 54.58, -27.3, 0.03, 0, 16.01, 
1, 6, eco144, 108, 6400, 2.8, 17.3, 89.37, 19.36, -70.01, 0.03, 0, 6.57, 
1, 6, eco145, 109, 6401, 0.8, 18.2, 85.94, 35.18, -50.75, 0.03, 0, 9.21, 
1, 6, eco146, 110, 6400, 0.7, 17.5, 90.51, 48.9, -41.62, 0.03, 0, 8.93, 
1, 6, eco147, 111, 6400, 0.9, 16.1, 55.72, 29.55, -26.17, 0.03, 0, 6.14, 
1, 6, eco148, 112, 6400, 0.8, 15.7, 64.94, 32.28, -32.66, 0.03, 0, 7.75, 
1, 6, eco149, 113, 6400, 0.3, 16.6, 59.07, 34.65, -24.42, 0.03, 0, 8.93, 
1, 6, eco150, 114, 6400, 0.3, 17.1, 32.79, 22.62, -10.18, 0.03, 0, 7.83, 
1, 6, eco151, 115, 6400, 0.7, 17.4, 49.42, 25.23, -24.2, 0.03, 0, 8.33, 
1, 6, eco152, 116, 1838, 0.5, 18.4, 22.6, 14.53, -8.07, 0.03, 0, 7.62, 
1, 6, eco156, 117, 5448, 1.4, 15.8, 96.88, 80.48, -16.4, 0.03, 0, 17.26, 
1, 6, eco157, 118, 6400, 2, 17.6, 71.98, 34.83, -37.15, 0.03, 0, 8.57, 
1, 6, eco158, 119, 6400, 3.2, 16.8, 87.13, 35.23, -51.9, 0.03, 0, 7.25, 
1, 6, eco159, 120, 6400, 1.4, 17.6, 66.42, 40.4, -26.02, 0.03, 0, 9.83, 
1, 6, eco160, 121, 6400, 0.7, 18.4, 85.31, 37.81, -47.5, 0.03, 0, 9.54, 
1, 6, eco161, 122, 6400, 0.9, 16.7, 92.38, 41.85, -50.54, 0.03, 0, 8.99, 
1, 6, eco162, 123, 6400, 1, 15.8, 75.63, 33.64, -42, 0.03, 0, 8.54, 
1, 6, eco163, 124, 6400, 0.5, 17.5, 73.03, 36.62, -36.41, 0.03, 0, 10.8, 
1, 6, eco164, 125, 6400, 0.7, 18.3, 87.94, 46.09, -41.84, 0.03, 0, 13.16, 
1, 6, eco165, 126, 6400, 0.6, 18.5, 53.54, 49.64, -3.9, 0.03, 0, 12.71, 
1, 6, eco166, 127, 5617, 0.5, 18.2, 32.92, 16.99, -15.92, 0.03, 0, 7.98, 
1, 6, eco167, 128, 123, 0.5, 18.3, 21.81, 11.06, -10.74, 0.03, 0, 7.23, 
1, 6, eco170, 129, 5116, 1.6, 15.7, 82.9, 79.84, -3.06, 0.03, 0, 16.36, 
1, 6, eco171, 130, 6400, 1.8, 17.5, 74.12, 35.44, -38.67, 0.03, 0, 12.99, 
1, 6, eco172, 131, 6400, 2.2, 16.6, 89.99, 21.01, -68.97, 0.03, 0, 7.84, 
1, 6, eco173, 132, 6400, 2.7, 16.5, 67.13, 26.1, -41.03, 0.03, 0, 5.61, 
1, 6, eco174, 133, 6401, 1, 18.1, 89.89, 34.17, -55.72, 0.03, 0, 8.7, 
1, 6, eco175, 134, 6400, 0.7, 18.1, 91.61, 37.52, -54.09, 0.03, 0, 9.28, 
1, 6, eco176, 135, 6400, 0.9, 17.6, 84.92, 44.53, -40.39, 0.03, 0, 9.44, 
1, 6, eco177, 136, 6400, 0.6, 18.1, 79.08, 41.24, -37.85, 0.03, 0, 10.85, 
1, 6, eco178, 137, 6400, 0.7, 17.3, 65.88, 41.71, -24.17, 0.03, 0, 10.71, 
1, 6, eco179, 138, 6400, 0.4, 18.4, 45.41, 31.31, -14.09, 0.03, 0, 10.2, 
1, 6, eco180, 139, 6400, 0.7, 17.4, 60.87, 30.24, -30.63, 0.03, 0, 8.78, 
1, 6, eco181, 140, 969, 0.5, 18, 29.8, 10.34, -19.46, 0.03, 0, 7.17, 
1, 6, eco184, 141, 5052, 1.6, 16.7, 81.34, 82.89, 1.55, 0.03, 0, 11.18, 
1, 6, eco185, 142, 6400, 1.7, 17.6, 91.14, 35.78, -55.35, 0.03, 0, 10.77, 
1, 6, eco186, 143, 6400, 2, 16.9, 71.97, 21.55, -50.42, 0.03, 0, 7.36, 
1, 6, eco187, 144, 6400, 2.2, 15.8, 92.8, 28.96, -63.84, 0.03, 0, 7.67, 
1, 6, eco188, 145, 6401, 1.5, 16.3, 75.52, 24.61, -50.91, 0.03, 0, 6.44, 
1, 6, eco189, 146, 6400, 0.9, 17.9, 104.95, 45.38, -59.57, 0.03, 0, 10.14, 
1, 6, eco190, 147, 6400, 1.1, 17.7, 96.16, 34.68, -61.49, 0.03, 0, 8.87, 
1, 6, eco191, 148, 6400, 1.3, 17.2, 91.82, 38.64, -53.18, 0.03, 0, 9.4, 
1, 6, eco192, 149, 6063, 2.1, 15.3, 90.91, 40.95, -49.96, 0.03, 0, 8.57, 
1, 6, eco193, 150, 4356, 1.7, 15.6, 95.85, 43.77, -52.08, 0.03, 0, 12.54, 
1, 6, eco194, 151, 2563, 0.7, 17.2, 76.61, 34.1, -42.52, 0.03, 0, 10.57, 
1, 6, eco195, 152, 194, 0.5, 17.3, 12.72, 8.5, -4.21, 0.03, 0, 6.75, 
1, 6, eco197, 153, 641, 1.1, 13.4, 58.65, 62.26, 3.62, 0.03, 0, 8.73, 
1, 6, eco198, 154, 6217, 1.4, 16.3, 79.92, 96.56, 16.64, 0.03, 0, 12.73, 
1, 6, eco199, 155, 6400, 1.6, 16.5, 98.72, 37.24, -61.48, 0.03, 0, 11.31, 
1, 6, eco200, 156, 6400, 1.7, 16.8, 77.97, 25.51, -52.46, 0.03, 0, 7.51, 
1, 6, eco201, 157, 6400, 1.4, 16.3, 107.18, 28.11, -79.08, 0.03, 0, 12.33, 
1, 6, eco202, 158, 6393, 1.4, 15.4, 99.05, 35.69, -63.36, 0.03, 0, 8.08, 
1, 6, eco203, 159, 5327, 1.2, 16.7, 107.47, 41.04, -66.43, 0.03, 0, 8.95, 
1, 6, eco204, 160, 3415, 1.5, 15.9, 99.26, 40.41, -58.85, 0.03, 0, 7.95, 
1, 6, eco205, 161, 1891, 1.2, 15.6, 104.47, 41.19, -63.28, 0.03, 0, 7.83, 
1, 6, eco206, 162, 166, 1.5, 15.2, 65.17, 34.75, -30.42, 0.03, 0, 6.83, 
1, 6, eco209, 163, 1, 1.4, 14.3, 0, 0.29, 0.29, 0.03, 0, 0.2, 
1, 6, eco212, 164, 3750, 1.5, 16.1, 56.32, 85.1, 28.78, 0.03, 0, 14, 
1, 6, eco213, 165, 6127, 1.9, 16.1, 70.51, 56.12, -14.39, 0.03, 0, 12.37, 
1, 6, eco214, 166, 4394, 2, 16.2, 46.84, 26.43, -20.41, 0.03, 0, 7.07, 
1, 6, eco215, 167, 2465, 1.4, 15.9, 100.17, 29.57, -70.61, 0.03, 0, 8.7, 
1, 6, eco216, 168, 692, 1.3, 15.8, 63.75, 33.05, -30.69, 0.03, 0, 7.32, 
1, 6, eco226, 169, 545, 1.7, 16.2, 70.54, 88.87, 18.33, 0.03, 0, 12.64, 
1, 6, eco227, 170, 228, 2, 16.2, 50.04, 83.86, 33.81, 0.03, 0, 9.23, 
2, 7, eco9, 1, 132, 0.2, 25.1, 7.75, 6.66, -1.09, 0.03, 0, 6.65, 
2, 7, eco10, 2, 4543, 0.1, 25.9, 5.29, 7.06, 1.77, 0.03, 0, 5.62, 
2, 7, eco11, 3, 2029, 0, 26.4, 4.25, 10.96, 6.71, 0.03, 0, 7.27, 
2, 7, eco18, 4, 1, 0, 26.8, 0, 0.5, 0.5, 0.03, 0, 0.26, 
2, 7, eco21, 5, 872, 0.2, 22.2, 41.95, 12.39, -29.56, 0.03, 0, 7.15, 
2, 7, eco22, 6, 3296, 0.3, 21.6, 49.61, 15.21, -34.4, 0.03, 0, 7.46, 
2, 7, eco23, 7, 5071, 0.2, 22.9, 32.31, 9.47, -22.84, 0.03, 0, 7.08, 
2, 7, eco24, 8, 6400, 0.3, 23.5, 33.48, 11.23, -22.24, 0.03, 0, 7.2, 
2, 7, eco25, 9, 5568, 0.1, 25.5, 14.05, 13.88, -0.18, 0.03, 0, 8.1, 
2, 7, eco32, 10, 1, 0.5, 25.5, 0, 0.43, 0.43, 0.03, 0, -0.25, 
2, 7, eco33, 11, 9, 0, 22.6, 32.68, 9.63, -23.05, 0.03, 0, 6.86, 
2, 7, eco34, 12, 370, 0.2, 23.1, 18.41, 4.38, -14.03, 0.03, 0, 4.43, 
2, 7, eco35, 13, 3954, 0.2, 22.8, 35.52, 11.62, -23.9, 0.03, 0, 7.29, 
2, 7, eco36, 14, 6400, 0.2, 21.9, 49.44, 15.57, -33.87, 0.03, 0, 7.56, 
2, 7, eco37, 15, 6400, 0.2, 21.9, 57.55, 15.88, -41.67, 0.03, 0, 7.59, 
2, 7, eco38, 16, 6400, 0.2, 22.6, 48.47, 13.57, -34.9, 0.03, 0, 7.47, 
2, 7, eco39, 17, 5784, 0.3, 24.7, 24.82, 13, -11.81, 0.03, 0, 7.41, 
2, 7, eco40, 18, 34, 0.5, 25.1, 13.33, 6.32, -7.01, 0.03, 0, 4.03, 
2, 7, eco46, 19, 403, 0.1, 23.1, 41.19, 12.4, -28.79, 0.03, 0, 7.81, 
2, 7, eco47, 20, 4533, 0, 23.2, 51.59, 12.5, -39.1, 0.03, 0, 7.8, 
2, 7, eco48, 21, 6060, 0.1, 22.7, 32.29, 8.98, -23.3, 0.03, 0, 4.93, 
2, 7, eco49, 22, 6400, 0.2, 21.7, 47.17, 13.45, -33.71, 0.03, 0, 6.83, 
2, 7, eco50, 23, 6400, 0.2, 21.1, 51.54, 20.26, -31.28, 0.03, 0, 7.45, 
2, 7, eco51, 24, 6400, 0.2, 21.9, 49.3, 16.99, -32.31, 0.03, 0, 7.67, 
2, 7, eco52, 25, 6400, 0.3, 22.4, 61.87, 15.71, -46.17, 0.03, 0, 7.76, 
2, 7, eco53, 26, 4684, 0.4, 23.7, 52.77, 16.07, -36.69, 0.03, 0, 7.89, 
2, 7, eco54, 27, 1, 0.4, 24.6, 23.55, 15.76, -7.78, 0.03, 0, 7.23, 
2, 7, eco60, 28, 4996, 0.1, 22.7, 57.49, 14.93, -42.56, 0.03, 0, 7.88, 
2, 7, eco61, 29, 6401, 0.1, 22.5, 62.73, 15.01, -47.72, 0.03, 0, 7.09, 
2, 7, eco62, 30, 6400, 0.1, 21, 15.28, 5.47, -9.81, 0.03, 0, 1.55, 
2, 7, eco63, 31, 6400, 0.2, 19.6, 13.02, 6.35, -6.67, 0.03, 0, 2.84, 
2, 7, eco64, 32, 6400, 0.3, 18.6, 7.2, 4.53, -2.67, 0.03, 0, 1.12, 
2, 7, eco65, 33, 6400, 0.4, 20.9, 45.65, 17.2, -28.45, 0.03, 0, 6.56, 
2, 7, eco66, 34, 6400, 0.4, 22.4, 52.03, 15.57, -36.46, 0.03, 0, 7.99, 
2, 7, eco67, 35, 6400, 0.3, 22.8, 44.65, 17.14, -27.51, 0.03, 0, 8.31, 
2, 7, eco68, 36, 3231, 0.3, 23.1, 60.32, 16.91, -43.41, 0.03, 0, 8.06, 
2, 7, eco69, 37, 9, 0.2, 22.3, 55.26, 17.3, -37.96, 0.03, 0, 6.73, 
2, 7, eco70, 38, 21, 0, 14.6, 27, 67.73, 40.72, 0.03, 0, 14.8, 
2, 7, eco71, 39, 519, 0, 16.7, 79.61, 65.79, -13.82, 0.03, 0, 10.7, 
2, 7, eco72, 40, 1900, 0, 20.9, 57.23, 56.07, -1.16, 0.03, 0, 11.62, 
2, 7, eco73, 41, 3520, 0, 22.7, 56.14, 19.91, -36.23, 0.03, 0, 8.63, 
2, 7, eco74, 42, 6400, 0.1, 22.6, 56.93, 16.17, -40.76, 0.03, 0, 7.22, 
2, 7, eco75, 43, 6400, 0.1, 22.4, 43.62, 12.25, -31.38, 0.03, 0, 5.42, 
2, 7, eco76, 44, 6401, 0.1, 20.9, 8.37, 4.65, -3.72, 0.03, 0, 0.61, 
2, 7, eco77, 45, 6400, 0.1, 20, 40.1, 19.58, -20.51, 0.03, 0, 6.16, 
2, 7, eco78, 46, 6401, 0.1, 18.6, 52.21, 19.35, -32.86, 0.03, 0, 7.08, 
2, 7, eco79, 47, 6400, 0.5, 20.8, 57.6, 19.67, -37.93, 0.03, 0, 7.8, 
2, 7, eco80, 48, 6400, 0.5, 21.8, 53.82, 16.86, -36.96, 0.03, 0, 8.23, 
2, 7, eco81, 49, 6400, 0.3, 17.9, 45.39, 18.96, -26.43, 0.03, 0, 8.34, 
2, 7, eco82, 50, 6400, 0.3, 19.6, 64.47, 19.89, -44.57, 0.03, 0, 8.31, 
2, 7, eco83, 51, 2047, 0.3, 21.3, 69.32, 20.22, -49.09, 0.03, 0, 7.86, 
2, 7, eco84, 52, 4104, 0, 15.8, 61.6, 103.53, 41.93, 0.03, 0, 13.03, 
2, 7, eco85, 53, 5988, 0, 19.2, 71.85, 70.85, -0.99, 0.03, 0, 11.47, 
2, 7, eco86, 54, 6379, 0, 21, 55.04, 51.42, -3.62, 0.03, 0, 11.11, 
2, 7, eco87, 55, 6400, 0, 22.7, 54.37, 30.81, -23.56, 0.03, 0, 8.79, 
2, 7, eco88, 56, 6400, 0.1, 22.4, 56.38, 25.22, -31.16, 0.03, 0, 8.48, 
2, 7, eco89, 57, 6400, 0.1, 21.4, 17.34, 6.94, -10.41, 0.03, 0, 2.27, 
2, 7, eco90, 58, 6401, 0, 21.6, 39.81, 12.15, -27.65, 0.03, 0, 4.46, 
2, 7, eco91, 59, 6400, 0, 21.8, 69.22, 24.44, -44.79, 0.03, 0, 8.96, 
2, 7, eco92, 60, 6400, 0.1, 19.8, 56.99, 23.87, -33.12, 0.03, 0, 8.07, 
2, 7, eco93, 61, 6400, 0.3, 18.2, 40.59, 24.76, -15.84, 0.03, 0, 7.72, 
2, 7, eco94, 62, 6400, 0.4, 19.9, 41.23, 16.6, -24.64, 0.03, 0, 7.61, 
2, 7, eco95, 63, 6400, 0.3, 18.5, 35.59, 17.2, -18.38, 0.03, 0, 8.32, 
2, 7, eco96, 64, 6400, 0.2, 18.5, 45.77, 21.93, -23.84, 0.03, 0, 8.34, 
2, 7, eco97, 65, 1794, 0.1, 20.1, 55.11, 23.39, -31.72, 0.03, 0, 7.79, 
2, 7, eco98, 66, 2991, 0, 15.8, 80.48, 89.75, 9.27, 0.03, 0, 11.36, 
2, 7, eco99, 67, 6400, 0, 19.8, 78.65, 77.3, -1.34, 0.03, 0, 12.13, 
2, 7, eco100, 68, 6400, 0, 21.2, 53.34, 58.28, 4.94, 0.03, 0, 11.2, 
2, 7, eco101, 69, 6400, 0, 22.6, 54.51, 52.15, -2.36, 0.03, 0, 9.54, 
2, 7, eco102, 70, 6400, 0, 22.5, 53.33, 28.34, -24.99, 0.03, 0, 8.1, 
2, 7, eco103, 71, 6400, 0.1, 21.8, 57.18, 17, -40.19, 0.03, 0, 7.55, 
2, 7, eco104, 72, 6400, 0, 22.7, 65.66, 32.68, -32.98, 0.03, 0, 10.62, 
2, 7, eco105, 73, 6400, 0, 22.4, 65.43, 31.26, -34.17, 0.03, 0, 10.12, 
2, 7, eco106, 74, 6400, 0.1, 20.9, 50.72, 23.35, -27.37, 0.03, 0, 7.56, 
2, 7, eco107, 75, 6400, 0.3, 20.1, 40.34, 28.57, -11.77, 0.03, 0, 9.14, 
2, 7, eco108, 76, 6400, 0.3, 20.3, 34.45, 19.65, -14.8, 0.03, 0, 8.52, 
2, 7, eco109, 77, 6400, 0.3, 18.8, 32.5, 16.38, -16.12, 0.03, 0, 7.93, 
2, 7, eco110, 78, 6136, 0.2, 20, 37.64, 19.76, -17.88, 0.03, 0, 8.23, 
2, 7, eco111, 79, 473, 0.2, 19.8, 37.73, 24.99, -12.74, 0.03, 0, 7.38, 
2, 7, eco112, 80, 1879, 0, 15.5, 90.46, 81, -9.45, 0.03, 0, 12.42, 
2, 7, eco113, 81, 6386, 0, 19, 83.8, 89.1, 5.3, 0.03, 0, 13.96, 
2, 7, eco114, 82, 6400, 0, 20.8, 58.27, 60.42, 2.15, 0.03, 0, 11.94, 
